Date,Spread
2020-10-09,2.919499204316095
2020-10-12,2.916300736878048
2020-10-13,2.9135684767805143
2020-10-14,2.911668140144504
2020-10-15,2.913385902333546
2020-10-16,2.9149793198145346
2020-10-19,2.911854858398183
2020-10-20,2.914785725561069
2020-10-21,2.9156328710087793
2020-10-22,2.9244129572837925
2020-10-23,2.9280528384692515
2020-10-26,2.926527634335841
2020-10-27,2.919625290361165
2020-10-28,2.916738658599877
2020-10-29,2.915701459518025
2020-10-30,2.9227898829742
2020-11-02,2.9325216888303163
2020-11-03,2.9362439118390937
2020-11-04,2.9278891493957144
2020-11-05,2.9228442129429046
2020-11-06,2.919136568995637
2020-11-09,2.9397242174765426
2020-11-10,2.9546970055933457
2020-11-11,2.943065841458596
2020-11-12,2.9395757882311355
2020-11-13,2.9469736588048603
2020-11-16,2.951683277891639
2020-11-17,2.94884121875955
2020-11-18,2.9448746634895806
2020-11-19,2.9404357303730126
2020-11-20,2.939978476037016
2020-11-23,2.9454577620254008
2020-11-24,2.952140325970125
2020-11-25,2.9470767449409068
2020-11-27,2.944042150478785
2020-11-30,2.9342629571612577
2020-12-01,2.9387814850450518
2020-12-02,2.9418475624349534
2020-12-03,2.9411731550035127
2020-12-04,2.941035208426432
2020-12-07,2.937239321659711
2020-12-08,2.936498699046352
2020-12-09,2.943860333408142
2020-12-10,2.9398811841586654
2020-12-11,2.9400126509384097
2020-12-14,2.9321318535178427
2020-12-15,2.9328147751634415
2020-12-16,2.9287648557282036
2020-12-17,2.927254115519593
2020-12-18,2.9253889927261887
2020-12-21,2.920018194375582
2020-12-22,2.909726229547149
2020-12-23,2.9177161689427558
2020-12-24,2.9164251656672313
2020-12-28,2.9196279972043775
2020-12-29,2.9228663504795134
2020-12-30,2.9231438555033002
2020-12-31,2.928044119081995
2021-01-04,2.927230866938508
2021-01-05,2.9274497130564474
2021-01-06,2.946501119550389
2021-01-07,2.9393311871687113
2021-01-08,2.939352985413306
2021-01-11,2.939474478074251
2021-01-12,2.940776017288944
2021-01-13,2.93941062053035
2021-01-14,2.9408201114036934
2021-01-15,2.9418243020017716
2021-01-19,2.939963353345985
2021-01-20,2.939025338673387
2021-01-21,2.9309322458386076
2021-01-22,2.929816930504733
2021-01-25,2.9285619941526635
2021-01-26,2.929575679059347
2021-01-27,2.920673487235605
2021-01-28,2.9249724159060415
2021-01-29,2.923183074377231
2021-02-01,2.9201005339220747
2021-02-02,2.9218783903233008
2021-02-03,2.9255409334500824
2021-02-04,2.9238318917199315
2021-02-05,2.927598655397032
2021-02-08,2.926220633029771
2021-02-09,2.9251294349135333
2021-02-10,2.9261135879230262
2021-02-11,2.9193551152061823
2021-02-12,2.9199689262123676
2021-02-16,2.9221961782236274
2021-02-17,2.930709279622728
2021-02-18,2.930041200599501
2021-02-19,2.927214374928062
2021-02-22,2.938770679896929
2021-02-23,2.9442804593544705
2021-02-24,2.9445534006357166
2021-02-25,2.9497519721930567
2021-02-26,2.938953156426593
2021-03-01,2.9376390397033685
2021-03-02,2.943804510264831
2021-03-03,2.9520451824778458
2021-03-04,2.9597037567846907
2021-03-05,2.965462114092388
2021-03-08,2.9809306261267605
2021-03-09,2.9656697109507264
2021-03-10,2.9750982529607444
2021-03-11,2.966315945643588
2021-03-12,2.9735809490544782
2021-03-15,2.9700865643271923
2021-03-16,2.964508013142156
2021-03-17,2.967537442040394
2021-03-18,2.9782144359741105
2021-03-19,2.9768199331310226
2021-03-22,2.970596407310881
2021-03-23,2.9686717339009085
2021-03-24,2.9755759982342553
2021-03-25,2.981092584507916
2021-03-26,2.9787900926197266
2021-03-29,2.984168334448526
2021-03-30,2.9866521958437287
2021-03-31,2.9777625790664364
2021-04-01,2.972328421517952
2021-04-05,2.972905586153163
2021-04-06,2.9736949647137645
2021-04-07,2.972143012673071
2021-04-08,2.9650195442471783
2021-04-09,2.965786480999658
2021-04-12,2.968771855670951
2021-04-13,2.963352328105502
2021-04-14,2.968503786195303
2021-04-15,2.966068011876152
2021-04-16,2.9707917472742023
2021-04-19,2.973277081101156
2021-04-20,2.973916003807615
2021-04-21,2.9750664540214196
2021-04-22,2.97341907440652
2021-04-23,2.972576770739693
2021-04-26,2.968533338253909
2021-04-27,2.970957986592552
2021-04-28,2.976764414254324
2021-04-29,2.9854694352697826
2021-04-30,2.990256336142671
2021-05-03,2.9955296197994836
2021-05-04,3.005387614914196
2021-05-05,3.007864343013538
2021-05-06,3.011211973925479
2021-05-07,3.0109979414870502
2021-05-10,3.02162910423729
2021-05-11,3.013363303584612
2021-05-12,3.015022983883157
2021-05-13,3.018016690687711
2021-05-14,3.015513116834347
2021-05-17,3.0190024495585597
2021-05-18,3.0154847277733254
2021-05-19,3.0100440016487013
2021-05-20,3.0052947203592586
2021-05-21,3.008458439157414
2021-05-24,3.0050340066959986
2021-05-25,3.002617776568548
2021-05-26,3.002923753846006
2021-05-27,3.006733337618454
2021-05-28,3.006537227861764
2021-06-01,3.0092565476469892
2021-06-02,3.006494307301695
2021-06-03,3.011055412118754
2021-06-04,3.00553800426256
2021-06-07,3.0036120155473545
2021-06-08,3.002293935256119
2021-06-09,3.0011016872438843
2021-06-10,2.998957383556199
2021-06-11,2.9958463774205217
2021-06-14,2.989695974111689
2021-06-15,2.9931223114696355
2021-06-16,2.9908496134413998
2021-06-17,2.980562631830631
2021-06-18,2.973285869726139
2021-06-21,2.9803924562075004
2021-06-22,2.9776969430545894
2021-06-23,2.9776456935941313
2021-06-24,2.978105003528393
2021-06-25,2.9819545305167647
2021-06-28,2.975816812563159
2021-06-29,2.970710632798987
2021-06-30,2.974149385336471
2021-07-01,2.979531608998526
2021-07-02,2.977776337572458
2021-07-06,2.9713754103161043
2021-07-07,2.972474346736322
2021-07-08,2.9720503474266646
2021-07-09,2.975298447071426
2021-07-12,2.979071528578562
2021-07-13,2.973875689559559
2021-07-14,2.9718283041109834
2021-07-15,2.975522125732078
2021-07-16,2.9750847617827376
2021-07-19,2.969526734397269
2021-07-20,2.9713659136945325
2021-07-21,2.9715338728495273
2021-07-22,2.9685510633778116
2021-07-23,2.970749252406406
2021-07-26,2.9732293243388153
2021-07-27,2.9771922435306317
2021-07-28,2.9758317396617944
2021-07-29,2.9764295178031004
2021-07-30,2.9724134673725233
2021-08-02,2.9723202171779324
2021-08-03,2.975948836766384
2021-08-04,2.969236598996638
2021-08-05,2.9705241191945984
2021-08-06,2.973472923703759
2021-08-09,2.974684994064215
2021-08-10,2.9817460780547944
2021-08-11,2.9847849104538353
2021-08-12,2.9829109422691733
2021-08-13,2.981909638251513
2021-08-16,2.9830341561621547
2021-08-17,2.9828987522529653
2021-08-18,2.9820696146071657
2021-08-19,2.97770294472727
2021-08-20,2.9758478727594486
2021-08-23,2.9736532281993466
2021-08-24,2.974281516986506
2021-08-25,2.9763130589570124
2021-08-26,2.97497912962894
2021-08-27,2.974866816179092
2021-08-30,2.9716253212944994
2021-08-31,2.9753144318029245
2021-09-01,2.975244128136289
2021-09-02,2.9776339054733993
2021-09-03,2.973448460098137
2021-09-07,2.9710295981068926
2021-09-08,2.9742413538395653
2021-09-09,2.972315315686533
2021-09-10,2.9724864475851236
2021-09-13,2.974751914633342
2021-09-14,2.970391445068982
2021-09-15,2.9720465139932517
2021-09-16,2.9688739514768994
2021-09-17,2.969713266006137
2021-09-20,2.967782759598412
2021-09-21,2.966812589425355
2021-09-22,2.965190493782206
2021-09-23,2.967106287029464
2021-09-24,2.9689478966230327
2021-09-27,2.973471316028724
2021-09-28,2.978045454972337
2021-09-29,2.981545945808948
2021-09-30,2.973425563830706
2021-10-01,2.974525479684865
2021-10-04,2.980586003372061
2021-10-05,2.979850388925157
2021-10-06,2.9787379345123814
2021-10-07,2.9786635672282262
2021-10-08,2.9808627711175206
2021-10-11,2.9777396064050197
2021-10-12,2.9770607676121745
2021-10-13,2.9740990978624557
2021-10-14,2.9743860760225393
2021-10-15,2.9765773279418415
2021-10-18,2.972238490073597
2021-10-19,2.9729344017245567
2021-10-20,2.978285477971052
2021-10-21,2.977529111418362
2021-10-22,2.979634665531154
2021-10-25,2.9812123450442716
2021-10-26,2.9813143213460505
2021-10-27,2.9797919496163945
2021-10-28,2.9814408157651835
2021-10-29,2.9797873605795897
2021-11-01,2.9809138097681322
2021-11-02,2.9795419066407316
2021-11-03,2.98098393155688
2021-11-04,2.974510866818182
2021-11-05,2.9753953304490603
2021-11-08,2.970876122914857
2021-11-09,2.969461233949732
2021-11-10,2.9762153162446294
2021-11-11,2.9724199596892764
2021-11-12,2.9704819306603065
2021-11-15,2.971778300738309
2021-11-16,2.9676747728823654
2021-11-17,2.968603670137045
2021-11-18,2.966309819636887
2021-11-19,2.960150751261928
2021-11-22,2.9688683763724275
2021-11-23,2.9738209724305973
2021-11-24,2.969962829869014
2021-11-26,2.964832884749998
2021-11-29,2.960043926652834
2021-11-30,2.948568733710078
2021-12-01,2.9511771578681922
2021-12-02,2.958132345219382
2021-12-03,2.9637221055355436
2021-12-06,2.9690905107933157
2021-12-07,2.961984887801042
2021-12-08,2.9594387227959107
2021-12-09,2.962841374538956
2021-12-10,2.9598565143761197
2021-12-13,2.9624775802912633
2021-12-14,2.9682429808621476
2021-12-15,2.9634933841622595
2021-12-16,2.9772039265826216
2021-12-17,2.9699431848465383
2021-12-20,2.9678479198097056
2021-12-21,2.964780519131742
2021-12-22,2.9655642907736373
2021-12-23,2.967433168216811
2021-12-27,2.965427991181462
2021-12-28,2.970123049554526
2021-12-29,2.971098817486338
2021-12-30,2.972362637054617
2021-12-31,2.9737544713365036
2022-01-03,2.973227484957702
2022-01-04,2.98280276958521
2022-01-05,2.989409606683837
2022-01-06,2.991620409437205
2022-01-07,2.9956134389163966
2022-01-10,2.992908308146115
2022-01-11,2.992505576696578
2022-01-12,2.9926122549837246
2022-01-13,3.0011369710695335
2022-01-14,2.995219163023369
2022-01-18,2.9975179030235193
2022-01-19,2.998063684801355
2022-01-20,2.99664191289634
2022-01-21,2.994029779770836
2022-01-24,2.992507530252607
2022-01-25,3.0003093138904715
2022-01-26,2.99529608133595
2022-01-27,2.9966989588890764
2022-01-28,2.9883501130429324
2022-01-31,2.9830073230463627
2022-02-01,2.9866683493729584
2022-02-02,2.9921981097562687
2022-02-03,2.9933696347929475
2022-02-04,2.992453088682243
2022-02-07,2.992726327185968
2022-02-08,2.9906598585773065
2022-02-09,2.98640458278576
2022-02-10,2.987827525008158
2022-02-11,2.992599386694276
2022-02-14,2.989472748514389
2022-02-15,2.9833086326926663
2022-02-16,2.9858279981067612
2022-02-17,2.9906740796785822
2022-02-18,2.9935493808841604
2022-02-22,2.9903314862585524
2022-02-23,2.99189602076019
2022-02-24,2.97985730258773
2022-02-25,2.99050286726466
2022-02-28,2.988302771730066
2022-03-01,2.9878117857698494
2022-03-02,2.989836035317322
2022-03-03,2.997237608781019
2022-03-04,3.0043490249870883
2022-03-07,3.004296900064432
2022-03-08,3.0006604753741644
2022-03-09,2.994697667173722
2022-03-10,3.0036705791247176
2022-03-11,3.0074841015741876
2022-03-14,3.016930502846456
2022-03-15,3.012953527900702
2022-03-16,3.0068531100711504
2022-03-17,3.010792873839134
2022-03-18,3.0037966148892683
2022-03-21,3.0055725352279508
2022-03-22,3.0053245724327056
2022-03-23,3.0046582089135834
2022-03-24,2.9989166747606597
2022-03-25,3.005764645057157
2022-03-28,3.003194750380289
2022-03-29,2.9988323478591865
2022-03-30,3.004496073792681
2022-03-31,2.9999986765654474
2022-04-01,3.0047055274892367
2022-04-04,2.9983078132339496
2022-04-05,3.0039778619744943
2022-04-06,3.0154144576717807
2022-04-07,3.0179358456794265
2022-04-08,3.0267806831018738
2022-04-11,3.028018117542789
2022-04-12,3.026314632844673
2022-04-13,3.0244871513158227
2022-04-14,3.0315578666453336
2022-04-18,3.0310097788810486
2022-04-19,3.0314836332431883
2022-04-20,3.033810864038444
2022-04-21,3.0343525514919567
2022-04-22,3.0278093468801717
2022-04-25,3.021355490948272
2022-04-26,3.022048980489018
2022-04-27,3.016723049115683
2022-04-28,3.010637839780075
2022-04-29,3.0054786889967793
2022-05-02,2.9991193857558267
2022-05-03,3.0032447277045895
2022-05-04,3.0063607139709694
2022-05-05,3.0110361384825963
2022-05-06,3.0141292040669763
2022-05-09,3.015722170167356
2022-05-10,3.006467648357083
2022-05-11,3.0177114817778206
2022-05-12,3.0219861814217257
2022-05-13,3.017151932436945
2022-05-16,3.0222774404732484
2022-05-17,3.0210343159687323
2022-05-18,3.0167963678937997
2022-05-19,3.0159812894934013
2022-05-20,3.015223332149393
2022-05-23,3.0174156901898836
2022-05-24,3.0254255637048293
2022-05-25,3.023141064408506
2022-05-26,3.0230090583211036
2022-05-27,3.0210510288517796
2022-05-31,3.0216897102699383
2022-06-01,3.0165621609950555
2022-06-02,3.0140929655718445
2022-06-03,3.017592107944508
2022-06-06,3.0201403351818628
2022-06-07,3.019097658660099
2022-06-08,3.0166386310555544
2022-06-09,3.015094399191168
2022-06-10,3.016332966898227
2022-06-13,3.014659785042659
2022-06-14,3.007665100083572
2022-06-15,3.0047702900774107
2022-06-16,3.0061634879858103
2022-06-17,2.9985780911048368
2022-06-21,3.0042562689029166
2022-06-22,3.0052196804145375
2022-06-23,3.0018422075915066
2022-06-24,3.0043964549568667
2022-06-27,3.0064255805760194
2022-06-28,3.0102726059215037
2022-06-29,3.0089550873795234
2022-06-30,3.0116842833823445
2022-07-01,3.019688246856149
2022-07-05,3.010001957424966
2022-07-06,3.008171845278418
2022-07-07,3.005743663207877
2022-07-08,3.0044044621284347
2022-07-11,3.005510761108838
2022-07-12,3.0072360567658487
2022-07-13,3.003908457476084
2022-07-14,2.996270216012603
2022-07-15,3.0010047358442136
2022-07-18,2.9999515177979235
2022-07-19,3.003377360331994
2022-07-20,2.9951164033312243
2022-07-21,2.9940308016936323
2022-07-22,2.9973394876040578
2022-07-25,3.003394182573948
2022-07-26,3.006268134456607
2022-07-27,2.9988135401324163
2022-07-28,3.000409281098057
2022-07-29,3.0025699605661473
2022-08-01,3.0007444986134386
2022-08-02,2.9983917574828327
2022-08-03,2.991603900319007
2022-08-04,2.9881766914328973
2022-08-05,2.9876334959569886
2022-08-08,2.9921923738390053
2022-08-09,2.997616344717899
2022-08-10,2.9949323737683042
2022-08-11,2.9998155919160547
2022-08-12,3.0001237776734975
2022-08-15,2.999821827203683
2022-08-16,3.004620923256187
2022-08-17,3.003654519973611
2022-08-18,3.0025269627447457
2022-08-19,3.004354461751847
2022-08-22,3.0048253979925055
2022-08-23,3.0044400682833388
2022-08-24,3.0062833670738205
2022-08-25,3.006265345315926
2022-08-26,3.005195597466273
2022-08-29,3.0092830098908068
2022-08-30,3.0056430153836122
2022-08-31,3.005727156541345
2022-09-01,3.0159996144541847
2022-09-02,3.0144641948826285
2022-09-06,3.016140797728635
2022-09-07,3.0217752861011453
2022-09-08,3.0233774487273903
2022-09-09,3.022559494676849
2022-09-12,3.0210441821461513
2022-09-13,3.0183295214505748
2022-09-14,3.018774179062728
2022-09-15,3.0246887916259104
2022-09-16,3.0229384759853914
2022-09-19,3.0246094360335665
2022-09-20,3.0176297655439646
2022-09-21,3.012318370511642
2022-09-22,3.0141491003347958
2022-09-23,3.008525473436662
2022-09-26,3.003705482058424
2022-09-27,2.998338827023255
2022-09-28,3.0085983901026916
2022-09-29,3.008082160005321
2022-09-30,3.0065218973455474
2022-10-03,3.009346313761085
2022-10-04,3.0126910856670626
2022-10-05,3.0078752408697347
2022-10-06,3.0038661360980865
2022-10-07,3.0086944079144926
2022-10-10,3.0154281913226275
2022-10-11,3.0213321438506653
2022-10-12,3.0208868308753307
2022-10-13,3.025169002330502
2022-10-14,3.0244741974832343
2022-10-17,3.025638703145551
2022-10-18,3.029065362356496
2022-10-19,3.026302529768406
2022-10-20,3.017330453946621
2022-10-21,3.0209432764139046
2022-10-24,3.0240260140945483
2022-10-25,3.0230831475330024
2022-10-26,3.031319667678726
2022-10-27,3.0340925298028956
2022-10-28,3.0265399031982207
2022-10-31,3.028831665735036
2022-11-01,3.03089130548878
2022-11-02,3.034285290529329
2022-11-03,3.046680931496223
2022-11-04,3.050678750760421
2022-11-07,3.0489434031065743
2022-11-08,3.0471456507042514
2022-11-09,3.04754659082965
2022-11-10,3.0375196399949935
2022-11-11,3.0313828070208735
2022-11-14,3.0304198720536877
2022-11-15,3.0277117268812024
2022-11-16,3.0337321222669256
2022-11-17,3.030790589544434
2022-11-18,3.0346533333341528
2022-11-21,3.0401507047115186
2022-11-22,3.0400139858193507
2022-11-23,3.037689813468685
2022-11-25,3.0425190362522807
2022-11-28,3.043194551998356
2022-11-29,3.0487285107696294
2022-11-30,3.042102525027168
2022-12-01,3.038938423330639
2022-12-02,3.0422471103597966
2022-12-05,3.03904705056918
2022-12-06,3.041751396926253
2022-12-07,3.0433903172797523
2022-12-08,3.037753614703064
2022-12-09,3.0350848051671866
2022-12-12,3.0321048305797422
2022-12-13,3.0308174345109355
2022-12-14,3.030642331312187
2022-12-15,3.0356349368388935
2022-12-16,3.03359697841466
2022-12-19,3.0365587108176753
2022-12-20,3.035991750325483
2022-12-21,3.0385585231168935
2022-12-22,3.044403674539649
2022-12-23,3.049298264233699
2022-12-27,3.0530937609791047
2022-12-28,3.0532276788056367
2022-12-29,3.0494389193511027
2022-12-30,3.0477731955776566
2023-01-03,3.05088930920755
2023-01-04,3.0552835639000118
2023-01-05,3.0601579297126
2023-01-06,3.060759814933563
2023-01-09,3.050367859969721
2023-01-10,3.0524984033705995
2023-01-11,3.051858534519888
2023-01-12,3.0496936034369693
2023-01-13,3.050343457480264
2023-01-17,3.044604315812701
2023-01-18,3.038590315386624
2023-01-19,3.041070196395301
2023-01-20,3.037756959304097
2023-01-23,3.0312771294901477
2023-01-24,3.0319119379517874
2023-01-25,3.0337328463766906
2023-01-26,3.0323617182743976
2023-01-27,3.031271620083832
2023-01-30,3.033857462687539
2023-01-31,3.036526615319943
2023-02-01,3.028260571418991
2023-02-02,3.0197934142644325
2023-02-03,3.01774904132959
2023-02-06,3.021865686778602
2023-02-07,3.0162557177708247
2023-02-08,3.0152135471943753
2023-02-09,3.0099878920439145
2023-02-10,3.0171285495810434
2023-02-13,3.015683259228244
2023-02-14,3.0110273986929603
2023-02-15,3.0087398288579896
2023-02-16,3.0095195430330635
2023-02-17,3.016335297063578
2023-02-21,3.0153858274930285
2023-02-22,3.013865864162686
2023-02-23,3.0072325362938908
2023-02-24,3.0100285472039605
2023-02-27,3.010037081198577
2023-02-28,3.007017972374689
2023-03-01,3.0094837636964056
2023-03-02,3.0081237969818186
2023-03-03,3.007856302674368
2023-03-06,3.006166908051065
2023-03-07,2.999922649239756
2023-03-08,2.9955345397674478
2023-03-09,2.9892146396306263
2023-03-10,2.990616986833902
2023-03-13,2.9849085020202755
2023-03-14,2.9842018293841095
2023-03-15,2.97831754193396
2023-03-16,2.974386239230808
2023-03-17,2.9645776536261845
2023-03-20,2.972068769725925
2023-03-21,2.9762478065155586
2023-03-22,2.9688672380890924
2023-03-23,2.960475795203766
2023-03-24,2.9656557323390262
2023-03-27,2.9722852567941866
2023-03-28,2.9737829328428127
2023-03-29,2.972391866278382
2023-03-30,2.9701107414391545
2023-03-31,2.971500679329792
2023-04-03,2.9760773676274703
2023-04-04,2.975902300336384
2023-04-05,2.9829599269891522
2023-04-06,2.9827089743507544
2023-04-10,2.984303058390532
2023-04-11,2.9900858527168075
2023-04-12,2.9910218315170973
2023-04-13,2.9890320174522316
2023-04-14,2.9895570575263006
2023-04-17,2.9904225707033656
2023-04-18,2.988799219125743
2023-04-19,2.9903565019930736
2023-04-20,2.9903466801858256
2023-04-21,2.993205807213095
2023-04-24,2.9978465133467145
2023-04-25,2.9988441608358425
2023-04-26,2.9844733571951845
2023-04-27,2.9895087405496907
2023-04-28,2.9896270249914876
2023-05-01,2.98809805098008
2023-05-02,2.985620215634063
2023-05-03,2.9839244608652677
2023-05-04,2.9800807454300955
2023-05-05,2.9778698952712106
2023-05-08,2.9775743001666624
2023-05-09,2.979171241559074
2023-05-10,2.9749392714889904
2023-05-11,2.97674250163143
2023-05-12,2.976991062301029
2023-05-15,2.973761012638312
2023-05-16,2.9675814159205878
2023-05-17,2.968319802339669
2023-05-18,2.962816425995788
2023-05-19,2.9627824425255813
2023-05-22,2.961071081461499
2023-05-23,2.9620340538789165
2023-05-24,2.959337344795963
2023-05-25,2.940859360533469
2023-05-26,2.933505723053573
2023-05-30,2.929630184992969
2023-05-31,2.930592341047221
2023-06-01,2.9328461316207624
2023-06-02,2.941617559779044
2023-06-05,2.9440747179860374
2023-06-06,2.9449018181828897
2023-06-07,2.953287087053323
2023-06-08,2.951250607509169
2023-06-09,2.9500145170466614
2023-06-12,2.942968061986224
2023-06-13,2.9439009290616407
2023-06-14,2.9386512287560245
2023-06-15,2.9408365574149116
2023-06-16,2.9440230540918106
2023-06-20,2.943828978459777
2023-06-21,2.9505714968818553
2023-06-22,2.9477969091075975
2023-06-23,2.94925807530871
2023-06-26,2.951371054022679
2023-06-27,2.946787030606622
2023-06-28,2.945098213962831
2023-06-29,2.9474040326343234
2023-06-30,2.9474138845596913
2023-07-03,2.950171217383402
2023-07-05,2.953294578307092
2023-07-06,2.948093770799624
2023-07-07,2.9481942557924463
2023-07-10,2.9477209866389558
2023-07-11,2.9514844924658523
2023-07-12,2.9508591353323776
2023-07-13,2.9478201475614023
2023-07-14,2.949615487399068
2023-07-17,2.9430276835176077
2023-07-18,2.941498329105235
2023-07-19,2.9453896720826416
2023-07-20,2.9558005446799416
2023-07-21,2.9571167077200413
2023-07-24,2.96064186707221
2023-07-25,2.954522843916284
2023-07-26,2.963627862219832
2023-07-27,2.9607299371861204
2023-07-28,2.9591486452695372
2023-07-31,2.957391177212389
