Date,OFI,OFI_ZScore
2020-11-24,-48800.0,-0.11089465812913864
2020-11-25,-6363300.0,-1.2773094906709261
2020-11-27,-388600.0,-0.18098898001177108
2020-11-30,-7215800.0,-1.4250915990115753
2020-12-01,-2041100.0,-0.4164389296265216
2020-12-02,7028300.0,1.4619995482266828
2020-12-03,-5375700.0,-1.095174674869032
2020-12-04,1137400.0,0.259215854507204
2020-12-07,-6751100.0,-1.383126278497875
2020-12-08,156700.0,0.12217614236724723
2020-12-09,3747400.0,0.8830960818918845
2020-12-10,-9520700.0,-1.927693139916696
2020-12-11,-1111200.0,-0.11656906902354416
2020-12-14,-6266400.0,-1.1863268679959915
2020-12-15,4711600.0,1.229441109040265
2020-12-16,2529700.0,0.6810763955398546
2020-12-17,2587200.0,0.6893564171867249
2020-12-18,-3673600.0,-0.8018695806526409
2020-12-21,-10050400.0,-2.1933133001758702
2020-12-22,-7631600.0,-1.5840414739317874
2020-12-23,6343900.0,1.5048327136295652
2020-12-24,581500.0,0.2294150819054254
2020-12-28,-2518000.0,-0.45178065169584397
2020-12-29,-1139200.0,-0.12986123416989317
2020-12-30,-108500.0,0.09011421626296003
2020-12-31,1424800.0,0.4297363986095743
2021-01-04,-622900.0,-0.027490017476745617
2021-01-05,742500.0,0.25602859221370816
2021-01-06,10588700.0,2.3119899094145437
2021-01-07,1584500.0,0.3702421689860779
2021-01-08,-916600.0,-0.14636822277910205
2021-01-11,1957700.0,0.4993360553530934
2021-01-12,18061800.0,3.531873522955957
2021-01-13,-107900.0,-0.01162585603683365
2021-01-14,-3654700.0,-0.6851682418722828
2021-01-15,-6026500.0,-1.131210426144565
2021-01-19,3078400.0,0.6118993397287209
2021-01-20,-530400.0,-0.06256497596404124
2021-01-21,-88600.0,0.036682654657879746
2021-01-22,-46200.0,0.046728978371963506
2021-01-25,-2389100.0,-0.4363288782831131
2021-01-26,4132000.0,0.84176254289748
2021-01-27,5214600.0,1.0272219836620626
2021-01-28,1924200.0,0.3751410339303219
2021-01-29,2922700.0,0.5588389195250908
2021-02-01,-1189200.0,-0.24298330056145762
2021-02-02,56300.0,-0.0025872109603720965
2021-02-03,6584600.0,1.2338513681132741
2021-02-04,-1061100.0,-0.26339610532009555
2021-02-05,-347300.0,-0.07585225563725033
2021-02-08,66500.0,0.03068408027427401
2021-02-09,-9161500.0,-1.8957896027695362
2021-02-10,574000.0,0.15378187835609394
2021-02-11,-1329000.0,-0.24235797940968457
2021-02-12,-431700.0,-0.0553954866899039
2021-02-16,1018300.0,0.24801809480865958
2021-02-17,5978900.0,1.2548265661249698
2021-02-18,72700.0,0.029050540818595608
2021-02-19,-5466400.0,-1.0935349365237235
2021-02-22,1030500.0,0.2386403568323604
2021-02-23,13630800.0,2.6157964614150604
2021-02-24,-1982200.0,-0.42151034885228633
2021-02-25,-809100.0,-0.1905686603880966
2021-02-26,-11727500.0,-2.24940059640795
2021-03-01,-1443100.0,-0.29389330225955745
2021-03-02,-964800.0,-0.18008817711059164
2021-03-03,-975300.0,-0.1980615704940604
2021-03-04,1598300.0,0.3023864139222662
2021-03-05,-1591200.0,-0.3412273533117276
2021-03-08,2327100.0,0.42610687481320386
2021-03-09,-5025900.0,-0.9931488200780627
2021-03-10,8575900.0,1.63536636924256
2021-03-11,-1489900.0,-0.3583746760887904
2021-03-12,6601300.0,1.2049038382394428
2021-03-15,-1212400.0,-0.32869928896521555
2021-03-16,-8862000.0,-1.7703465711592112
2021-03-17,-99400.0,-0.05830339131248729
2021-03-18,-967800.0,-0.2372510485926568
2021-03-19,-2846800.0,-0.6490984937567031
2021-03-22,-3253200.0,-0.7595487504117517
2021-03-23,-3426500.0,-0.767655560212325
2021-03-24,-3684600.0,-0.8019796618033208
2021-03-25,2070700.0,0.3697301487361836
2021-03-26,693100.0,0.07893633895580839
2021-03-29,-346400.0,-0.1350860384242671
2021-03-30,-1356100.0,-0.3340150451618256
2021-03-31,1733300.0,0.29590332186983165
2021-04-01,4055400.0,0.7601887953076837
2021-04-05,1390200.0,0.2538355570749282
2021-04-06,-1536900.0,-0.36026489214304225
2021-04-07,913800.0,0.1566334345488284
2021-04-08,756700.0,0.12749133622487163
2021-04-09,479300.0,0.15130901248055967
2021-04-12,5878100.0,1.4356156704246021
2021-04-13,5132500.0,1.2115440434120375
2021-04-14,-46000.0,-0.06383195718991783
2021-04-15,1104600.0,0.22830170523385518
2021-04-16,5287900.0,1.2221078060768198
2021-04-19,-1464300.0,-0.41863646960229295
2021-04-20,-2294800.0,-0.6098492851499379
2021-04-21,-1369000.0,-0.3900403684632786
2021-04-22,-1580000.0,-0.42085220294823106
2021-04-23,2728000.0,0.6504528178459559
2021-04-26,1090600.0,0.24932257407704506
2021-04-27,331800.0,0.07246450613832475
2021-04-28,-2403400.0,-0.6011275098504619
2021-04-29,7289200.0,1.7269656746915762
2021-04-30,-1955200.0,-0.4811478629150889
