Date,Beta,Alpha
2020-05-06,1.2861444580599222,1.286920830891524
2020-05-07,1.2854646807285726,1.2866936115200693
2020-05-08,1.284784592327117,1.286470088842074
2020-05-11,1.2840435043410616,1.286228878544912
2020-05-12,1.2834044416055552,1.286017498273674
2020-05-13,1.2828459819154567,1.2858304460270111
2020-05-14,1.2822723382783034,1.2856411650225246
2020-05-15,1.2816877921782233,1.285450033701813
2020-05-18,1.2811190826803878,1.2852688620041441
2020-05-19,1.2805102342080446,1.285074871678634
2020-05-20,1.2798034327454528,1.2848552333922467
2020-05-21,1.2792076654432818,1.2846681924437187
2020-05-22,1.2785925062275443,1.2844764695061195
2020-05-26,1.278111439953164,1.2843269744190635
2020-05-27,1.2777176672718182,1.284205564361837
2020-05-28,1.2773443301310292,1.284090431212314
2020-05-29,1.276870121469088,1.2839463811752068
2020-06-01,1.2764205469693106,1.2838104928691905
2020-06-02,1.2759567903902966,1.2836718666478626
2020-06-03,1.2755235979231485,1.2835438419347596
2020-06-04,1.2751962147492195,1.2834460889183053
2020-06-05,1.274832936064743,1.2833406343480935
2020-06-08,1.2745245428317455,1.2832517725451216
2020-06-09,1.2741289143250742,1.2831380876711125
2020-06-10,1.2735072597683006,1.2829625698042868
2020-06-11,1.273063938429605,1.2828283277199204
2020-06-12,1.272604833117214,1.2826915005591195
2020-06-15,1.2720974151400837,1.2825426601086785
2020-06-16,1.2715335720996566,1.2823815291237448
2020-06-17,1.2709569525720212,1.2822165695195376
2020-06-18,1.2703417505046515,1.282041755366378
2020-06-19,1.2697730897018586,1.2818787542930665
2020-06-22,1.2690667650313694,1.2816809917766836
2020-06-23,1.2683445059360627,1.2814803477631496
2020-06-24,1.2676873334731358,1.2812920830591417
2020-06-25,1.266991007312381,1.2810960236809859
2020-06-26,1.2663197949451,1.2809022191902293
2020-06-29,1.2656902854354233,1.2807229226236938
2020-06-30,1.264987329177573,1.2805274814712282
2020-07-01,1.2643466420916254,1.280349774542545
2020-07-02,1.263712698697219,1.2801751000983508
2020-07-06,1.263054896276774,1.2799976037380156
2020-07-07,1.2624363471045814,1.279828209129735
2020-07-08,1.261699525929465,1.2796310889835136
2020-07-09,1.2608916932206757,1.2794158091755552
2020-07-10,1.260234953793687,1.279239932786631
2020-07-13,1.2598004731608115,1.2791193578562483
2020-07-14,1.259360159648843,1.278999173290851
2020-07-15,1.258949213612761,1.2788878890795519
2020-07-16,1.2586746359880883,1.2788119953106005
2020-07-17,1.2583666621677765,1.2787275421231465
2020-07-20,1.257832708133643,1.2785866295303023
2020-07-21,1.2574548454730525,1.2784851724678554
2020-07-22,1.2570559328804831,1.2783791147317234
2020-07-23,1.2568570211271255,1.2783240381189298
2020-07-24,1.2567599864842773,1.278296606636732
2020-07-27,1.2565347019230058,1.278234542712818
2020-07-28,1.2564029514813606,1.278197524009257
2020-07-29,1.2561860270679845,1.2781381581185434
2020-07-30,1.2558839772461947,1.2780560592486911
2020-07-31,1.2553852142000557,1.2779253512739865
2020-08-03,1.2546876330660528,1.2777490313386657
2020-08-04,1.2540113057404878,1.2775784118527307
2020-08-05,1.253369548606772,1.2774171304393558
2020-08-06,1.252669783538143,1.2772442329250622
2020-08-07,1.2522046476038755,1.2771254962897207
2020-08-10,1.2518248074086211,1.277027685283326
2020-08-11,1.2515948554996588,1.2769664472899227
2020-08-12,1.251243902693161,1.2768762626460701
2020-08-13,1.250860214114894,1.2767777952569037
2020-08-14,1.2505201931833925,1.276689890076209
2020-08-17,1.2501203560664975,1.276587798755891
2020-08-18,1.2497200106705588,1.2764858025006085
2020-08-19,1.2493148523827826,1.2763819571480968
2020-08-20,1.248798606890333,1.2762523096549323
2020-08-21,1.2482091833450668,1.2761065692979756
2020-08-24,1.247641929104078,1.275967854923173
2020-08-25,1.247070228084444,1.2758286865410107
2020-08-26,1.2463665622692641,1.2756632722121657
2020-08-27,1.245719523283285,1.2755100921643916
2020-08-28,1.2450414015222293,1.275351691992817
2020-08-31,1.2443184148287934,1.2751828214834526
2020-09-01,1.243422973661669,1.2749822260068246
2020-09-02,1.2426171384244435,1.2748030061135691
2020-09-03,1.2422488012030752,1.2747097164640633
2020-09-04,1.2420075416609564,1.274646509651498
2020-09-08,1.2420387116980938,1.2746553998226737
2020-09-09,1.2418871772830358,1.2746146404840852
2020-09-10,1.241825500576182,1.2745973546520057
2020-09-11,1.2418644335772546,1.2746084281231427
2020-09-14,1.2417801243253026,1.2745853961473492
2020-09-15,1.241618775118635,1.2745422057511726
2020-09-16,1.241603348188553,1.2745379491164561
2020-09-17,1.2416126135565395,1.2745405506533058
2020-09-18,1.2416830330326933,1.2745608791351506
2020-09-21,1.241539104875633,1.2745200963568284
2020-09-22,1.2413016050616028,1.27445495225154
2020-09-23,1.2412074492793326,1.2744275531998883
2020-09-24,1.2411053980840778,1.2743980720758
2020-09-25,1.2408665282264084,1.2743324232101347
2020-09-28,1.240574713592436,1.2742551101810797
2020-09-29,1.2402738858888724,1.2741748341609227
2020-09-30,1.2399684124795387,1.2740944468443505
2020-10-01,1.2395879166243122,1.2739967060871327
2020-10-02,1.2394090812454275,1.2739483543861114
2020-10-05,1.2391345812369545,1.2738774884665145
2020-10-06,1.238899326235518,1.2738147968359144
2020-10-07,1.2386137945086342,1.2737415875387306
2020-10-08,1.2383725959991334,1.2736801696948603
2020-10-09,1.2380235198393228,1.27359426634607
2020-10-12,1.2375426524736335,1.2734820147072616
2020-10-13,1.2370768293773025,1.2733713886471565
2020-10-14,1.236636758623426,1.273264958168483
2020-10-15,1.2362476316411206,1.2731695931368772
2020-10-16,1.2359032977290014,1.2730842416793737
2020-10-19,1.2356115024523775,1.273009078755839
2020-10-20,1.2353529837368464,1.2729425242270163
2020-10-21,1.2351282323752155,1.2728840598275801
2020-10-22,1.235012968587257,1.2728537489680367
2020-10-23,1.2349392135276531,1.2728342970221436
2020-10-26,1.234948225175179,1.2728367950453954
2020-10-27,1.2348724832031304,1.2728160086170979
2020-10-28,1.2349464262887972,1.2728381651681073
2020-10-29,1.2349484689583181,1.2728387576392393
2020-10-30,1.2351128111950858,1.2728887203632424
2020-11-02,1.235353177196624,1.2729612564172892
2020-11-03,1.2355448890712006,1.2730167619002404
2020-11-04,1.2354844863650112,1.2730007591351022
2020-11-05,1.2352391895444794,1.2729403566999875
2020-11-06,1.23494675992912,1.2728688858753952
2020-11-09,1.234910218379758,1.2728596846784181
2020-11-10,1.2351082042478505,1.2729122512173097
2020-11-11,1.2350833371291234,1.2729060135413102
2020-11-12,1.2350601776862418,1.272900073389191
2020-11-13,1.2350744540084702,1.2729036741824717
2020-11-16,1.2350905862868171,1.2729076570018811
2020-11-17,1.2350914874504355,1.2729078819474104
2020-11-18,1.235100056994019,1.2729100847571013
2020-11-19,1.235018184348029,1.2728895563304097
2020-11-20,1.2349704141393432,1.2728772958467274
2020-11-23,1.234973929475381,1.272878198715791
2020-11-24,1.2349898067663645,1.2728821658132345
2020-11-25,1.2349360789164667,1.272868858279721
2020-11-27,1.2348227117337511,1.2728412150516597
2020-11-30,1.2345897922284808,1.272785185959555
2020-12-01,1.2343724989319556,1.2727338226489513
2020-12-02,1.2341986978216233,1.2726923895986944
2020-12-03,1.2340224085472582,1.2726502281737055
2020-12-04,1.233801821736339,1.2725988087574487
2020-12-07,1.2335420886507413,1.2725383344060763
2020-12-08,1.2332650991461975,1.2724742809359126
2020-12-09,1.233161966805169,1.272448888433358
2020-12-10,1.2330052388157653,1.2724106189421676
2020-12-11,1.2328636379333024,1.2723757410973036
2020-12-14,1.232633043728745,1.2723194001028675
2020-12-15,1.2323443248732284,1.2722517523723351
2020-12-16,1.231995218871891,1.2721711890944265
2020-12-17,1.2316041948274985,1.2720827585531103
2020-12-18,1.2312228209953409,1.2719952473309155
2020-12-21,1.230792561580516,1.2718966739336333
2020-12-22,1.2302306419597397,1.271771164489636
2020-12-23,1.2298099589305123,1.2716739470524854
2020-12-24,1.229363390045255,1.2715721423579294
2020-12-28,1.2289337218312482,1.2714755989214395
2020-12-29,1.2285822312559393,1.271394495782283
2020-12-30,1.2282412819267776,1.2713156768226006
2020-12-31,1.2279570222538398,1.2712497575539639
2021-01-04,1.2277499365165636,1.271199057330998
2021-01-05,1.227517028203698,1.27114316932157
2021-01-06,1.227547388538104,1.271150843885499
2021-01-07,1.2273867360053676,1.2711133198088227
2021-01-08,1.2272006756927474,1.2710705773346216
2021-01-11,1.2270606323750648,1.271037373950794
2021-01-12,1.2269449212241934,1.2710096917803848
2021-01-13,1.2267989030916688,1.2709751271344298
2021-01-14,1.226699282987965,1.2709509896154694
2021-01-15,1.2266586398424846,1.2709407938781911
2021-01-19,1.226548425678807,1.2709140675235844
2021-01-20,1.2263517106653699,1.2708688382830347
2021-01-21,1.2260336694277034,1.2707979046359925
2021-01-22,1.2257305848053461,1.270729200690537
2021-01-25,1.2253975853948438,1.2706548422886372
2021-01-26,1.2251018352717848,1.2705876671727294
2021-01-27,1.224821576779773,1.270519468376953
2021-01-28,1.2245701182340598,1.2704590478646138
2021-01-29,1.2244129212860386,1.270418372436506
2021-02-01,1.2241248106858855,1.2703490851322143
2021-02-02,1.223795394207271,1.2702734069482138
2021-02-03,1.2235304934814129,1.270211482280127
2021-02-04,1.2231861424453876,1.270134818372033
2021-02-05,1.2228910926559615,1.2700687191021705
2021-02-08,1.222544043363859,1.2699933699689732
2021-02-09,1.2221989713188424,1.2699179404426189
2021-02-10,1.2218851793082823,1.2698484124185092
2021-02-11,1.2214704707013788,1.269759213909558
2021-02-12,1.2210534146979009,1.2696705054788013
2021-02-16,1.2206920052310963,1.2695919262763182
2021-02-17,1.220474411538031,1.2695424887489746
2021-02-18,1.2202789115550452,1.2694971255888965
2021-02-19,1.2200587846123379,1.2694459935006224
2021-02-22,1.220062449271386,1.2694469191047622
2021-02-23,1.2201420476912115,1.269467419033518
2021-02-24,1.220164208750815,1.2694728934405999
2021-02-25,1.220390379931859,1.2695357639498337
2021-02-26,1.2204776514985873,1.2695594786612217
2021-03-01,1.2204135032478791,1.2695437314809908
2021-03-02,1.2204852607231864,1.2695624201285154
2021-03-03,1.2207455753863206,1.269636196146837
2021-03-04,1.2211700153919463,1.269765438239898
2021-03-05,1.2215695559286197,1.2698811160801238
2021-03-08,1.222199823834488,1.2700771028764755
2021-03-09,1.2225175399521837,1.2701652606675187
2021-03-10,1.222929136064576,1.2702807700015275
2021-03-11,1.2231432478665272,1.2703363944900858
2021-03-12,1.2234480318558039,1.2704174870480427
2021-03-15,1.223657674261146,1.270471132479075
