Date,Spread
2020-04-17,-0.022909628042113273
2020-04-20,-0.018616257266483194
2020-04-21,0.004416281940142541
2020-04-22,-0.020434620535405346
2020-04-23,-0.013617125270769304
2020-04-24,-0.023948156585861025
2020-04-27,-0.022701107905592766
2020-04-28,-0.011241078735525267
2020-04-29,-0.03791718749587836
2020-04-30,-0.03858727779315241
2020-05-01,-0.02665755962755534
2020-05-04,-0.03717472953881518
2020-05-05,-0.04645700525868168
2020-05-06,-0.060098908252859795
2020-05-07,-0.0687301607448787
2020-05-08,-0.06849849745004932
2020-05-11,-0.07457369750237874
2020-05-12,-0.06488977976347687
2020-05-13,-0.05711564030745864
2020-05-14,-0.05845042494357067
2020-05-15,-0.05947908992985984
2020-05-18,-0.057428813245979926
2020-05-19,-0.06161960718874582
2020-05-20,-0.07104029034175197
2020-05-21,-0.06022668767373318
2020-05-22,-0.06214512674811301
2020-05-26,-0.048638457315241856
2020-05-27,-0.03977436648093202
2020-05-28,-0.037776329687256416
2020-05-29,-0.04781657469552991
2020-06-01,-0.04533121790330141
2020-06-02,-0.04666503412189793
2020-06-03,-0.04349881160491309
2020-06-04,-0.03303246337036647
2020-06-05,-0.03638149131548429
2020-06-08,-0.030862096516009796
2020-06-09,-0.03961832466804904
2020-06-10,-0.062014466631005405
2020-06-11,-0.04523570356683004
2020-06-12,-0.046652463765521235
2020-06-15,-0.05135803140842499
2020-06-16,-0.05668435539440342
2020-06-17,-0.058049331325866094
2020-06-18,-0.06187527024852657
2020-06-19,-0.05739265309480546
2020-06-22,-0.07087621171704406
2020-06-23,-0.0723895054557171
2020-06-24,-0.06649535177348675
2020-06-25,-0.07016662284278219
2020-06-26,-0.06815861335696605
2020-06-29,-0.0637153843974243
2020-06-30,-0.0707277536171762
2020-07-01,-0.06446912973800956
2020-07-02,-0.06372400908799758
2020-07-06,-0.06581156926209597
2020-07-07,-0.0621716608384979
2020-07-08,-0.07366815378658975
2020-07-09,-0.0807535783068154
2020-07-10,-0.06578103493275167
2020-07-13,-0.04394081382123094
2020-07-14,-0.04436170104763293
2020-07-15,-0.04134119271314285
2020-07-16,-0.027777155732201964
2020-07-17,-0.031104454033244133
2020-07-20,-0.053447707916618015
2020-07-21,-0.038003039299871144
2020-07-22,-0.04004372053923566
2020-07-23,-0.020172860328361075
2020-07-24,-0.009892727952738767
2020-07-27,-0.02282466114276427
2020-07-28,-0.013414574709527116
2020-07-29,-0.021948989197039026
2020-07-30,-0.030519949541602198
2020-07-31,-0.04998718317080986
2020-08-03,-0.0693854531196425
2020-08-04,-0.06728955736694431
2020-08-05,-0.06383929621242568
2020-08-06,-0.06940159460518047
2020-08-07,-0.04648819009505223
2020-08-10,-0.03805264991768054
2020-08-11,-0.023216094397584097
2020-08-12,-0.03516284831674832
2020-08-13,-0.038445877884965673
2020-08-14,-0.034135882372990256
2020-08-17,-0.04004661875833193
2020-08-18,-0.04009277013116308
2020-08-19,-0.04063962424558043
2020-08-20,-0.051578440624043154
2020-08-21,-0.058726272553866865
2020-08-24,-0.05641776108929464
2020-08-25,-0.056836696056169034
2020-08-26,-0.06951709506605064
2020-08-27,-0.06405087583260571
2020-08-28,-0.06699560606018062
2020-08-31,-0.07147118262902707
2020-09-01,-0.08789254654285483
2020-09-02,-0.07905506357984793
2020-09-03,-0.03705631393873743
2020-09-04,-0.024436998496530027
2020-09-08,0.0032131802802277676
2020-09-09,-0.015420400620758778
2020-09-10,-0.006328704375326177
2020-09-11,0.004005663897473477
2020-09-14,-0.008597167096022762
2020-09-15,-0.016381128550732482
2020-09-16,-0.0015757476722733088
2020-09-17,0.0009495591094135225
2020-09-18,0.007256594377570202
2020-09-21,-0.014766889460626986
2020-09-22,-0.024197289604860783
2020-09-23,-0.009709455367864717
2020-09-24,-0.010502968329597406
2020-09-25,-0.024325236559721297
2020-09-28,-0.029500135574777042
2020-09-29,-0.03045698730108959
2020-09-30,-0.030846144204804693
2020-10-01,-0.038251280928715214
2020-10-02,-0.018159274819849358
2020-10-05,-0.02762810034082941
2020-10-06,-0.02382527820527347
2020-10-07,-0.028709335589688356
2020-10-08,-0.024226464828827288
2020-10-09,-0.03485545550760194
2020-10-12,-0.04759666925409345
2020-10-13,-0.04627039429692403
2020-10-14,-0.043870701251236266
2020-10-15,-0.03889591952717941
2020-10-16,-0.03449694540873649
2020-10-19,-0.02944021856052781
2020-10-20,-0.026081221168953173
2020-10-21,-0.02271777845439127
2020-10-22,-0.011673645588224923
2020-10-23,-0.0074732847730081264
2020-10-26,0.0009214971611639644
2020-10-27,-0.00772840542416553
2020-10-28,0.007672156121846907
2020-10-29,0.00021046390655432567
2020-10-30,0.0170837441001086
2020-11-02,0.024934760039711623
2020-11-03,0.019716640230003524
2020-11-04,-0.006108995480614832
2020-11-05,-0.024499830031010195
2020-11-06,-0.02918314652809162
2020-11-09,-0.0036664985705419095
2020-11-10,0.020053798441960646
2020-11-11,-0.0024943209488164086
2020-11-12,-0.0023324239651425493
2020-11-13,0.0014339437282935297
2020-11-16,0.001614971976121149
2020-11-17,9.040378302738183e-05
2020-11-18,0.000864109354864695
2020-11-19,-0.008222212242946947
2020-11-20,-0.004816979929568088
2020-11-23,0.000354546452285609
2020-11-24,0.001594192756862567
2020-11-25,-0.005387997550009516
2020-11-27,-0.011342709232797787
2020-11-30,-0.02326036839996859
2020-12-01,-0.021647309382216484
2020-12-02,-0.017343081119645998
2020-12-03,-0.017605143234333598
2020-12-04,-0.021948491473470666
2020-12-07,-0.025847759560601924
2020-12-08,-0.027545764996118827
2020-12-09,-0.010358197257157586
2020-12-10,-0.015721964348714756
2020-12-11,-0.014225173235345556
2020-12-14,-0.023137935111857244
2020-12-15,-0.028789671962345276
2020-12-16,-0.03474168341177908
2020-12-17,-0.038810355291770904
2020-12-18,-0.03794450855252518
2020-12-21,-0.04280985126192327
2020-12-22,-0.05572213244252433
2020-12-23,-0.04193300824920976
2020-12-24,-0.044434900031362634
2020-12-28,-0.042675456130655265
2020-12-29,-0.03505135938439641
2020-12-30,-0.034014592336854665
2020-12-31,-0.02837563854477776
2021-01-04,-0.020838948369336308
2021-01-05,-0.023366348236891543
2021-01-06,0.0030697094950402626
2021-01-07,-0.01605245533606059
2021-01-08,-0.018549743552794373
2021-01-11,-0.01402690787162486
2021-01-12,-0.011605353703294963
2021-01-13,-0.014623053705086653
2021-01-14,-0.010010566208525473
2021-01-15,-0.004104962630536058
2021-01-19,-0.011074794455748993
2021-01-20,-0.01961845868089318
2021-01-21,-0.03159268165796969
2021-01-22,-0.030180484323212964
2021-01-25,-0.03309847944718736
2021-01-26,-0.029469932255828724
2021-01-27,-0.02819954660166557
2021-01-28,-0.0252543799341729
2021-01-29,-0.015958323216427317
2021-02-01,-0.02893125991685852
2021-02-02,-0.03287104123963269
2021-02-03,-0.02649957931708724
2021-02-04,-0.03422622040269285
2021-02-05,-0.02935662542280726
2021-02-08,-0.034397517843692604
2021-02-09,-0.0342405760698683
2021-02-10,-0.031198401609481063
2021-02-11,-0.04108401340724899
2021-02-12,-0.04126995210486828
2021-02-16,-0.03587158767058374
2021-02-17,-0.021723630512286096
2021-02-18,-0.01957316602363468
2021-02-19,-0.022041723538142044
2021-02-22,0.0003711901455674127
2021-02-23,0.008082878608823618
2021-02-24,0.0022364440708886324
2021-02-25,0.023218347182028642
2021-02-26,0.00892379543685018
2021-03-01,-0.006461628981093481
2021-03-02,0.007288256283281891
2021-03-03,0.026770074068094507
2021-03-04,0.04413030496802528
2021-03-05,0.04117818300610421
2021-03-08,0.06568366820464133
2021-03-09,0.03249500001655159
2021-03-10,0.04215900283524254
2021-03-11,0.021676931049777526
2021-03-12,0.03096270159561265
2021-03-15,0.021177430449136114
2021-03-16,0.012709118789546059
2021-03-17,0.015004264019764513
2021-03-18,0.03866012462408808
2021-03-19,0.03611111410387191
2021-03-22,0.020987005174778695
2021-03-23,0.021584759898432004
2021-03-24,0.03404941336523959
2021-03-25,0.0379717813330811
2021-03-26,0.024176424041403743
2021-03-29,0.03167607563549546
2021-03-30,0.03559923954809063
2021-03-31,0.01861411783915612
2021-04-01,0.003778024261857915
2021-04-05,-0.003371017648646113
2021-04-06,-0.0017058054536283063
2021-04-07,-0.004679855757647067
2021-04-08,-0.017841444883448965
2021-04-09,-0.019964808979815007
2021-04-12,-0.014892920368804408
2021-04-13,-0.024115472930701154
2021-04-14,-0.01354054313627695
2021-04-15,-0.022583061808557625
2021-04-16,-0.01649041411857377
2021-04-19,-0.009385491028619963
2021-04-20,-0.00403435718977363
2021-04-21,-0.007264903899702135
2021-04-22,-0.004557960947881634
2021-04-23,-0.011394455871440501
2021-04-26,-0.01829183915051691
2021-04-27,-0.013739714765325761
2021-04-28,-0.004218919271220312
2021-04-29,0.005630623965703352
2021-04-30,0.016223957751979823
2021-05-03,0.022387688889341062
2021-05-04,0.03980101235212219
2021-05-05,0.041948710962293356
2021-05-06,0.04094118203706354
2021-05-07,0.035049403196082185
2021-05-10,0.05522500071166814
2021-05-11,0.045552170035273454
2021-05-12,0.05834201096327574
2021-05-13,0.054129796471086955
2021-05-14,0.03974845880568889
2021-05-17,0.04486150101299802
2021-05-18,0.04262537770635011
2021-05-19,0.03424779115659082
2021-05-20,0.0198567884791514
2021-05-21,0.02422319312130039
2021-05-24,0.012502853410098158
2021-05-25,0.00955630528040663
2021-05-26,0.008628478352753488
2021-05-27,0.013792087186242696
2021-05-28,0.01190065783287464
2021-06-01,0.016011251569901574
2021-06-02,0.010266976083907142
2021-06-03,0.018942144997738497
2021-06-04,0.004751612544469541
2021-06-07,0.0021135802763119216
2021-06-08,1.2311715451573946e-06
2021-06-09,-0.0009133667665630618
2021-06-10,-0.006838709614908733
2021-06-11,-0.012220440072143957
2021-06-14,-0.02242353870240099
2021-06-15,-0.015251779575320867
2021-06-16,-0.01501390799194402
2021-06-17,-0.02987457815322836
2021-06-18,-0.03220942970874985
2021-06-21,-0.027963934997089712
2021-06-22,-0.0335940280633622
2021-06-23,-0.03202256562995287
2021-06-24,-0.03327491611681577
2021-06-25,-0.028166354062439725
2021-06-28,-0.03752998263207963
2021-06-29,-0.04402058634244277
2021-06-30,-0.03755944850329618
2021-07-01,-0.031044520161568334
2021-07-02,-0.03665790271470848
2021-07-06,-0.043470127544641635
2021-07-07,-0.04233177563131996
2021-07-08,-0.03685269964636473
2021-07-09,-0.03630205233354622
2021-07-12,-0.031192803433538252
2021-07-13,-0.0358663388485152
2021-07-14,-0.038256824381939225
2021-07-15,-0.029279843704786312
2021-07-16,-0.02461846043227789
2021-07-19,-0.023786604599548733
2021-07-20,-0.02796746975687525
2021-07-21,-0.03102781754474404
2021-07-22,-0.03548099179587716
2021-07-23,-0.03611280366356828
2021-07-26,-0.03239256645273003
2021-07-27,-0.02263926596935595
2021-07-28,-0.023492254654234213
2021-07-29,-0.024079144607743963
2021-07-30,-0.026401935954828648
2021-08-02,-0.024391641909278894
2021-08-03,-0.02229392714749845
2021-08-04,-0.028906498476254372
2021-08-05,-0.029187231796490964
2021-08-06,-0.02453255928851683
2021-08-09,-0.021354391938835482
2021-08-10,-0.01052705013672317
2021-08-11,-0.00682209429079772
2021-08-12,-0.01063367480703481
2021-08-13,-0.013086676628955463
2021-08-16,-0.012267622197762007
2021-08-17,-0.008286584511121076
2021-08-18,-0.003322130737878126
2021-08-19,-0.010552261662728046
2021-08-20,-0.01722346572676181
2021-08-23,-0.024531488439467175
2021-08-24,-0.02354549314530452
2021-08-25,-0.020683238578558916
2021-08-26,-0.01865957630828685
2021-08-27,-0.022813089014302346
2021-08-30,-0.02915391768064146
2021-08-31,-0.021868403360536748
2021-09-01,-0.021334937678546995
2021-09-02,-0.018510483183847626
2021-09-03,-0.023804837426063985
2021-09-07,-0.024730866123200856
2021-09-08,-0.018214838150544033
2021-09-09,-0.017966398355782953
2021-09-10,-0.012873024109504527
2021-09-13,-0.010215811514728612
2021-09-14,-0.01346900818031549
2021-09-15,-0.01490716891160937
2021-09-16,-0.01805961739448958
2021-09-17,-0.010876728836157756
2021-09-20,-0.0041960177290985
2021-09-21,-0.005176882533705962
2021-09-22,-0.012676771191699299
2021-09-23,-0.015704477149717455
2021-09-24,-0.013349928044787518
2021-09-27,-0.004358861442395057
2021-09-28,0.013496362785544669
2021-09-29,0.017289209228756652
2021-09-30,0.011142294064639735
2021-10-01,0.005989149764211055
2021-10-04,0.021871815366162117
2021-10-05,0.014303736348229679
2021-10-06,0.00978975081318878
2021-10-07,0.004849197034226371
2021-10-08,0.008749638066834597
2021-10-11,0.007755897596474881
2021-10-12,0.0077930448059218005
2021-10-13,0.0011317411927243004
2021-10-14,-0.0076233104565635035
2021-10-15,-0.0081503426798466
2021-10-18,-0.015882569879987596
2021-10-19,-0.01841204479091263
2021-10-20,-0.011723093457153944
2021-10-21,-0.013777511196609193
2021-10-22,-0.009423113698540542
2021-10-25,-0.00948548194045018
2021-10-26,-0.009561654118294793
2021-10-27,-0.009059211497507436
2021-10-28,-0.011359818869827842
2021-10-29,-0.014388187070245362
2021-11-01,-0.013226835266691994
2021-11-02,-0.016851757946015455
2021-11-03,-0.017294644816755245
2021-11-04,-0.028714844920354032
2021-11-05,-0.028101790400830717
2021-11-08,-0.034259425768444984
2021-11-09,-0.033110699103645835
2021-11-10,-0.017444418479565904
2021-11-11,-0.022623476074702387
2021-11-12,-0.028509751832051622
2021-11-15,-0.0255522636632457
2021-11-16,-0.032749410205603846
2021-11-17,-0.028774773569953505
2021-11-18,-0.03277108797856121
2021-11-19,-0.03974304845762222
2021-11-22,-0.02354214593883608
2021-11-23,-0.015942230776675892
2021-11-24,-0.02241807592208711
2021-11-26,-0.01702311847578475
2021-11-29,-0.030189631706929454
2021-11-30,-0.035889500426038
2021-12-01,-0.02434885324100078
2021-12-02,-0.02110606982680774
2021-12-03,-0.007170105198746279
2021-12-06,-0.005220841096865492
2021-12-07,-0.026447869103949806
2021-12-08,-0.030545203903095786
2021-12-09,-0.020671308168216385
2021-12-10,-0.029297722268937232
2021-12-13,-0.01952283498911367
2021-12-14,-0.006425326870772796
2021-12-15,-0.021439837422011054
2021-12-16,0.004660540097602306
2021-12-17,-0.001067955056862635
2021-12-20,0.0018121596938751594
2021-12-21,-0.012124136033242472
2021-12-22,-0.015751093522174298
2021-12-23,-0.01555027797413766
2021-12-27,-0.025369039276842642
2021-12-28,-0.01695328681958186
2021-12-29,-0.01535892099216607
2021-12-30,-0.011374715191902585
2021-12-31,-0.0075366923210618
2022-01-03,-0.011139454345527211
2022-01-04,0.0037032520308550865
2022-01-05,0.023715065853832984
2022-01-06,0.02644500771233882
2022-01-07,0.03343881658209091
2022-01-10,0.029076705115358426
2022-01-11,0.022140097749884458
2022-01-12,0.020016119283251532
2022-01-13,0.039195110456368365
2022-01-14,0.02864783002839455
2022-01-18,0.040370160880122796
2022-01-19,0.04510199836521611
2022-01-20,0.047143271750994975
2022-01-21,0.051860785175688484
2022-01-24,0.04572204752574871
2022-01-25,0.061771148467561376
2022-01-26,0.05313537947838953
2022-01-27,0.05597653575652961
2022-01-28,0.028425121279444632
2022-01-31,0.009761800368104145
2022-02-01,0.011169266449155169
2022-02-02,0.013881500114407475
2022-02-03,0.027626646668248656
2022-02-04,0.022491940531529142
2022-02-07,0.023913257919721653
2022-02-08,0.015642158709107123
2022-02-09,0.000825799757273149
2022-02-10,0.012457700477219502
2022-02-11,0.029929320461384634
2022-02-14,0.02582615947236544
2022-02-15,0.007033482639323685
2022-02-16,0.009914474165205966
2022-02-17,0.028154420402349833
2022-02-18,0.035084043513424534
2022-02-22,0.03476387425647487
2022-02-23,0.04567017305786969
2022-02-24,0.017448742569295295
2022-02-25,0.021002165080679758
2022-02-28,0.017970629369450597
2022-03-01,0.024950376852483913
2022-03-02,0.01726411329695776
2022-03-03,0.030286426798208144
2022-03-04,0.04441950512529402
2022-03-07,0.05877238328195955
2022-03-08,0.05512260876481512
2022-03-09,0.029644197709627118
2022-03-10,0.04448653485099441
2022-03-11,0.055337537431629835
2022-03-14,0.07159198112243281
2022-03-15,0.05100422107801306
2022-03-16,0.027904549296610126
2022-03-17,0.026009327077611832
2022-03-18,0.008651862483716632
2022-03-21,0.011090514675804464
2022-03-22,0.003670550563645625
2022-03-23,0.009396774883685177
2022-03-24,-0.007443601193352523
2022-03-25,0.0004199274598528646
2022-03-28,-0.007271128999656762
2022-03-29,-0.020434789644006912
2022-03-30,-0.0077030636157846555
2022-03-31,-0.0057090303874980375
2022-04-01,0.0002814504255239658
2022-04-04,-0.014126947050217886
2022-04-05,0.002019814152506072
2022-04-06,0.024470935076014166
2022-04-07,0.024614915225029232
2022-04-08,0.03842844307348048
2022-04-11,0.04832723765725877
2022-04-12,0.04598679872524514
2022-04-13,0.03507715221943841
2022-04-14,0.05120055012916547
2022-04-18,0.04819811727337875
2022-04-19,0.0382541043911675
2022-04-20,0.040771025561385565
2022-04-21,0.0480378433137707
2022-04-22,0.051927305100737176
2022-04-25,0.036782147526707165
2022-04-26,0.05273973743204974
2022-04-27,0.04100806603928464
2022-04-28,0.016508256899900875
2022-04-29,0.02920394710702423
2022-05-02,0.01490700737647166
2022-05-03,0.018025089839974973
2022-05-04,0.005636201824062104
2022-05-05,0.032513628244063675
2022-05-06,0.03896573893224686
2022-05-09,0.05807410590516149
2022-05-10,0.040752682179527655
2022-05-11,0.06517099235743107
2022-05-12,0.07008439007796174
2022-05-13,0.04667939624399664
2022-05-16,0.055082426094986925
2022-05-17,0.03965740873353729
2022-05-18,0.054659963105201825
2022-05-19,0.05490272017224185
2022-05-20,0.051421671194709084
2022-05-23,0.042449494962988554
2022-05-24,0.0571201981748668
2022-05-25,0.046546177458429705
2022-05-26,0.0336824958460924
2022-05-27,0.01549549920008264
2022-05-31,0.019091055843094784
2022-06-01,0.015118262767360502
2022-06-02,0.0002677932943166983
2022-06-03,0.014908700108735795
2022-06-06,0.016530751243628572
2022-06-07,0.009097424812819499
2022-06-08,0.011132293645084168
2022-06-09,0.02175520237671491
2022-06-10,0.039746092534170385
2022-06-13,0.0579126916929904
2022-06-14,0.04660661017982126
2022-06-15,0.032442395163657434
2022-06-16,0.05234995988387681
2022-06-17,0.037787662167495295
2022-06-21,0.030821403882853815
2022-06-22,0.032136569513237845
2022-06-23,0.020101628192724652
2022-06-24,0.005776039818794265
2022-06-27,0.010725042836698728
2022-06-28,0.027942505309954235
2022-06-29,0.025282600536057354
2022-06-30,0.03329782677887483
2022-07-01,0.03843601889581216
2022-07-05,0.020930691844822213
2022-07-06,0.015307376024603636
2022-07-07,0.0026153253969305457
2022-07-08,0.0009164974711814988
2022-07-11,0.00911241359629944
2022-07-12,0.016567628664873046
2022-07-13,0.013774984373601473
2022-07-14,0.0029256866282063587
2022-07-15,-0.0007190038624909079
2022-07-18,0.00232764168243782
2022-07-19,-0.0076448667896229505
2022-07-20,-0.023521888387996848
2022-07-21,-0.030058636688013785
2022-07-22,-0.01873749794863122
2022-07-25,-0.009334770430997397
2022-07-26,0.0022241688347210964
2022-07-27,-0.023803591213205078
2022-07-28,-0.027614018214725977
2022-07-29,-0.03161405361757663
2022-08-01,-0.03133992900152638
2022-08-02,-0.030085966115869223
2022-08-03,-0.04803903282779176
2022-08-04,-0.05082797146661866
2022-08-05,-0.04865760336395164
2022-08-08,-0.03929942308257006
2022-08-09,-0.027117590741842834
2022-08-10,-0.04183342540657464
2022-08-11,-0.032941094261858206
2022-08-12,-0.04035552797171049
2022-08-15,-0.04168046968692041
2022-08-16,-0.03389177908844632
2022-08-17,-0.029782719279142
2022-08-18,-0.031967981192408734
2022-08-19,-0.020458733037327814
2022-08-22,-0.007054134274126378
2022-08-23,-0.006124624141392143
2022-08-24,-0.00482500192544788
2022-08-25,-0.012514390941335218
2022-08-26,0.0058476521098800305
2022-08-29,0.01524080888633228
2022-08-30,0.015593486767367493
2022-08-31,0.019377914281343722
2022-09-01,0.03239236457224548
2022-09-02,0.03488852752655358
2022-09-06,0.03839526530384463
2022-09-07,0.03544085576615208
2022-09-08,0.03300731032617921
2022-09-09,0.021573618027302732
2022-09-12,0.012380822965111449
2022-09-13,0.03297030193020012
2022-09-14,0.030256679266938313
2022-09-15,0.04474249722561807
2022-09-16,0.044712344332490384
2022-09-19,0.04120706751836245
2022-09-20,0.035703589007791026
2022-09-21,0.03602111855992929
2022-09-22,0.04232513441349561
2022-09-23,0.041683935408343586
2022-09-26,0.038416809712186195
2022-09-27,0.030248184177216197
2022-09-28,0.033895586186317495
2022-09-29,0.04372458031971438
2022-09-30,0.04878646350909599
2022-10-03,0.036404567298965906
2022-10-04,0.022943044235633092
2022-10-05,0.016037416150988415
2022-10-06,0.014966304556623067
2022-10-07,0.03802741026498602
2022-10-10,0.051276363959276594
2022-10-11,0.06245684469165358
2022-10-12,0.061378283351290586
2022-10-13,0.05061312883914049
2022-10-14,0.06106335958949116
2022-10-17,0.045975385189158446
2022-10-18,0.04298582126189965
2022-10-19,0.04095540201575365
2022-10-20,0.03055947257843461
2022-10-21,0.021200756781938113
2022-10-24,0.01809278747828147
2022-10-25,0.0067476891145414886
2022-10-26,0.023568015544149556
2022-10-27,0.030046471324884916
2022-10-28,0.003857239883005681
2022-10-31,0.0113169557334587
2022-11-01,0.016368939280533734
2022-11-02,0.03604818088849249
2022-11-03,0.059726932158210344
2022-11-04,0.055549050929410315
2022-11-07,0.04516405954492675
2022-11-08,0.03756082134001737
2022-11-09,0.04881424478219021
2022-11-10,0.00043022835611306043
2022-11-11,-0.01463923122197719
2022-11-14,-0.01065853459712729
2022-11-15,-0.019345253939999862
2022-11-16,-0.005025737376107342
2022-11-17,-0.007409495992994897
2022-11-18,-0.003919937630780135
2022-11-21,0.00694112120942747
2022-11-22,-0.0014916582370552156
2022-11-23,-0.00848301754746239
2022-11-25,-0.0006642568956618522
2022-11-28,0.009688095074800174
2022-11-29,0.018864040318756103
2022-11-30,-0.00984117745213986
2022-12-01,-0.014101997118651566
2022-12-02,-0.007829900414198843
2022-12-05,-0.0019070760374668705
2022-12-06,0.010718715978100368
2022-12-07,0.013965456800618448
2022-12-08,0.00018498786505527498
2022-12-09,0.00037117517767315533
2022-12-12,-0.012341981748723141
2022-12-13,-0.018477813944227206
2022-12-14,-0.014547954665422802
2022-12-15,0.008291289059562779
2022-12-16,0.011983731890185423
2022-12-19,0.02097421146423395
2022-12-20,0.018650449995875507
2022-12-21,0.013300367139625902
2022-12-22,0.02982933324414727
2022-12-23,0.03326993652817545
2022-12-27,0.04016553131882694
2022-12-28,0.04603639794073655
2022-12-29,0.02844235123615202
2022-12-30,0.026026206976124566
2023-01-03,0.03245336363494089
2023-01-04,0.033513024783080825
2023-01-05,0.04653168162977939
2023-01-06,0.03250394734031281
2023-01-09,0.015597093812298901
2023-01-10,0.014110479039130208
2023-01-11,0.0053207669785246825
2023-01-12,-0.0005178485366361674
2023-01-13,-0.0017960312636828846
2023-01-17,-0.009528198431631107
2023-01-18,-0.009162248939518891
2023-01-19,-0.0007870767123663303
2023-01-20,-0.01654998224236559
2023-01-23,-0.032847896250759456
2023-01-24,-0.030209797655293746
2023-01-25,-0.02633572267316242
2023-01-26,-0.033825573293190025
2023-01-27,-0.03564931826806372
2023-01-30,-0.02282103033775673
2023-01-31,-0.026222035624732243
2023-02-01,-0.044151057390587445
2023-02-02,-0.06385203148692797
2023-02-03,-0.05848446260420048
2023-02-06,-0.046276008924243106
2023-02-07,-0.06053997492839924
2023-02-08,-0.053428152605620616
2023-02-09,-0.05446442752554481
2023-02-10,-0.04261734426272401
2023-02-13,-0.04992344312034902
2023-02-14,-0.054822224857298485
2023-02-15,-0.058017244340688556
2023-02-16,-0.04676617163439656
2023-02-17,-0.03289066526334983
2023-02-21,-0.021587987945111964
2023-02-22,-0.02212514212757477
2023-02-23,-0.03448008985700968
2023-02-24,-0.022636605475513383
2023-02-27,-0.023758590141326863
2023-02-28,-0.025287344047481453
2023-03-01,-0.01849295239386084
2023-03-02,-0.024360815529056667
2023-03-03,-0.03293302694898914
2023-03-06,-0.034896482979222876
2023-03-07,-0.034046635815257575
2023-03-08,-0.040455646738918105
2023-03-09,-0.0379306175524865
2023-03-10,-0.026270646430009092
2023-03-13,-0.03282642303529437
2023-03-14,-0.04214203281260387
2023-03-15,-0.04602062902956949
2023-03-16,-0.05992909785315037
2023-03-17,-0.06582530485623561
2023-03-20,-0.057414639373965404
2023-03-21,-0.0560955071488054
2023-03-22,-0.05563653594138862
2023-03-23,-0.0676892872609105
2023-03-24,-0.06086185203461447
2023-03-27,-0.04936827191606752
2023-03-28,-0.044125131315298605
2023-03-29,-0.05257713366408545
2023-03-30,-0.05708482101752432
2023-03-31,-0.060510804131632456
2023-04-03,-0.05314598018921268
2023-04-04,-0.04845612988723258
2023-04-05,-0.03452176273718588
2023-04-06,-0.035655560912140505
2023-04-10,-0.03247582233125135
2023-04-11,-0.022419069107078693
2023-04-12,-0.018040966646223566
2023-04-13,-0.027546422059682163
2023-04-14,-0.024305622943471272
2023-04-17,-0.024087652633046464
2023-04-18,-0.025923848612877443
2023-04-19,-0.02250807896524365
2023-04-20,-0.01853032992212933
2023-04-21,-0.013783633112865346
2023-04-24,-0.006910983945441318
2023-04-25,0.0037395661255170687
2023-04-26,-0.015923782153534294
2023-04-27,-0.018557271975048195
2023-04-28,-0.022214620929580153
2023-05-01,-0.023259666534833245
2023-05-02,-0.01987970884561685
