Date,ZScore
2020-12-01,-0.5247632922677492
2020-12-02,-0.25223828380535
2020-12-03,-0.2655375542214861
2020-12-04,-0.5077941202392754
2020-12-07,-0.7132843232942283
2020-12-08,-0.7921367082082942
2020-12-09,0.22284989589173992
2020-12-10,-0.08207589896803189
2020-12-11,0.022489889605330566
2020-12-14,-0.4890724707915851
2020-12-15,-0.814288474236664
2020-12-16,-1.1534331784408653
2020-12-17,-1.3482284824460296
2020-12-18,-1.2538338958741753
2020-12-21,-1.4930009705246492
2020-12-22,-2.1298768256113476
2020-12-23,-1.3418521079064059
2020-12-24,-1.446360335878744
2020-12-28,-1.340823782242146
2020-12-29,-0.9099419289932291
2020-12-30,-0.8457019946511627
2020-12-31,-0.5414162454656606
2021-01-04,-0.14937727354381783
2021-01-05,-0.28446802718244457
2021-01-06,1.0830877550804359
2021-01-07,0.04346568001622207
2021-01-08,-0.11946923718651764
2021-01-11,0.10561628003473335
2021-01-12,0.21991879164684502
2021-01-13,0.028177108491510745
2021-01-14,0.2781373099685881
2021-01-15,0.6011708425472643
2021-01-19,0.18394054195058201
2021-01-20,-0.3069679130765825
2021-01-21,-0.9754740252068334
2021-01-22,-0.8641938722242524
2021-01-25,-1.0017801877798074
2021-01-26,-0.7654089414661068
2021-01-27,-0.6666973173031913
2021-01-28,-0.46855783825486974
2021-01-29,0.14255405783646163
2021-02-01,-0.6702210310722558
2021-02-02,-0.9052801880456387
2021-02-03,-0.4732281006004963
2021-02-04,-0.9831421568446054
2021-02-05,-0.6321754477575371
2021-02-08,-0.9663301542952834
2021-02-09,-0.9243725448043542
2021-02-10,-0.6788547180086874
2021-02-11,-1.361662463067065
2021-02-12,-1.3393931095972884
2021-02-16,-0.9096350420795742
2021-02-17,0.20237272050375923
2021-02-18,0.39106496204805674
2021-02-19,0.22217251700546117
2021-02-22,2.043125230967329
2021-02-23,2.6055635750236186
2021-02-24,2.0912972687682805
2021-02-25,3.3420788695138737
2021-02-26,2.194450293727848
2021-03-01,1.121468412244628
2021-03-02,1.95178398677823
2021-03-03,2.9282865769634836
2021-03-04,3.4742450620485847
2021-03-05,2.996156284175564
2021-03-08,3.629896668274571
2021-03-09,2.0833254507098595
2021-03-10,2.3285827902366716
2021-03-11,1.465042058152229
2021-03-12,1.7448021771851387
2021-03-15,1.3249965508917625
2021-03-16,0.9755119490557017
2021-03-17,1.0262246746714307
2021-03-18,1.8198289872073823
2021-03-19,1.6577293711732064
2021-03-22,1.0823047167704904
2021-03-23,1.0685906274464805
2021-03-24,1.4720978390921589
2021-03-25,1.556834742649496
2021-03-26,1.022220194460807
2021-03-29,1.250553729747444
2021-03-30,1.3425880609701888
2021-03-31,0.709403971588966
2021-04-01,0.16194317786230658
2021-04-05,-0.09194423483427971
2021-04-06,-0.04062864412216014
2021-04-07,-0.15703741429709392
2021-04-08,-0.6313319720399341
2021-04-09,-0.701215541017096
2021-04-12,-0.5177903461557067
2021-04-13,-0.8381562335253715
2021-04-14,-0.4517206723676932
2021-04-15,-0.7662466865445631
2021-04-16,-0.5510039880588303
2021-04-19,-0.31300766215658027
2021-04-20,-0.13677743375950566
2021-04-21,-0.27353350739562915
2021-04-22,-0.19086559391330069
2021-04-23,-0.45993780087650354
2021-04-26,-0.7263154183752014
2021-04-27,-0.5564225220409266
2021-04-28,-0.21472737366149355
2021-04-29,0.1387880001047096
2021-04-30,0.5259248304547987
2021-05-03,0.7398163594687056
2021-05-04,1.3812921986637694
2021-05-05,1.4208306178962455
2021-05-06,1.3403451271596327
2021-05-07,1.0725367370621508
2021-05-10,1.8331987085041148
2021-05-11,1.411586909621197
2021-05-12,1.8828456834049974
2021-05-13,1.6458854077732479
2021-05-14,1.0180085624528032
2021-05-17,1.195599329599294
2021-05-18,1.0654464328764819
2021-05-19,0.6943617715081684
2021-05-20,0.0815503377725774
2021-05-21,0.2637446702022957
2021-05-24,-0.22990009212845186
2021-05-25,-0.36753704458279496
2021-05-26,-0.4078597611157294
2021-05-27,-0.18056978407539231
2021-05-28,-0.24028488756746177
2021-06-01,-0.04708439289062643
2021-06-02,-0.26502338294042305
2021-06-03,0.13455545703821023
2021-06-04,-0.4811550293704019
2021-06-07,-0.585001023327702
2021-06-08,-0.6579690216363173
2021-06-09,-0.6805967923352018
2021-06-10,-0.9271886971161788
2021-06-11,-1.135826068030878
2021-06-14,-1.5293093558203092
2021-06-15,-1.1730784565084424
2021-06-16,-1.1255127990671645
2021-06-17,-1.694219094278327
2021-06-18,-1.7170406288166868
2021-06-21,-1.484177891085632
2021-06-22,-1.644803645208734
2021-06-23,-1.5201897193795624
2021-06-24,-1.5128821741078906
2021-06-25,-1.263574730254215
2021-06-28,-1.5713721583192726
2021-06-29,-1.7488221603714948
2021-06-30,-1.4563415501423136
2021-07-01,-1.1855893910703534
2021-07-02,-1.3625414336838149
2021-07-06,-1.5677168229603413
2021-07-07,-1.486043798406524
2021-07-08,-1.2773590822162113
2021-07-09,-1.23117171213258
2021-07-12,-1.0467960361860524
2021-07-13,-1.1834577954646641
2021-07-14,-1.232297960159175
2021-07-15,-0.9127898476949552
2021-07-16,-0.745728417487385
2021-07-19,-0.7048082643771708
2021-07-20,-0.828478499217846
2021-07-21,-0.9167256069707536
2021-07-22,-1.0407343878034205
2021-07-23,-1.034300865553432
2021-07-26,-0.8900559465565425
2021-07-27,-0.5610674881256521
2021-07-28,-0.5659858959361358
2021-07-29,-0.5595023202974965
2021-07-30,-0.6090287237116571
2021-08-02,-0.5174457845224822
2021-08-03,-0.4221950311317908
2021-08-04,-0.62595726968624
2021-08-05,-0.6117582319606372
2021-08-06,-0.41367861437613046
2021-08-09,-0.25576067023063176
2021-08-10,0.2439754349434701
2021-08-11,0.4737935236120828
2021-08-12,0.3616668219099658
2021-08-13,0.2958615338992553
2021-08-16,0.38198212197788217
2021-08-17,0.6643134897293861
2021-08-18,0.9908805021333327
2021-08-19,0.5945962043080328
2021-08-20,0.21976410023438933
2021-08-23,-0.20678733023436296
2021-08-24,-0.10822126108366967
2021-08-25,0.13679328513861883
2021-08-26,0.3349305040919646
2021-08-27,0.07856944629456118
2021-08-30,-0.4278225858457565
2021-08-31,0.26396023499554594
2021-09-01,0.3629108438399479
2021-09-02,0.6971144878318372
2021-09-03,0.1931349866862318
2021-09-07,0.11986368703163484
2021-09-08,0.804769502875588
2021-09-09,0.8400279377070833
2021-09-10,1.3737050976744234
2021-09-13,1.5883404760796704
2021-09-14,1.2067275371161226
2021-09-15,1.0269999737740803
2021-09-16,0.6795413495005139
2021-09-17,1.3654174707108582
2021-09-20,1.9425065299316453
2021-09-21,1.761402307416308
2021-09-22,1.0061019914849907
2021-09-23,0.6887349424236061
2021-09-24,0.8959691031415267
2021-09-27,1.7305536872270162
2021-09-28,3.176035498615773
2021-09-29,3.2320779422957058
2021-09-30,2.5537132649725858
2021-10-01,2.022902485390283
2021-10-04,3.0528447411344164
2021-10-05,2.3138057045470877
2021-10-06,1.8925430785701722
2021-10-07,1.481307534151651
2021-10-08,1.6974405649956488
2021-10-11,1.5590825784665925
2021-10-12,1.5005710444459037
2021-10-13,0.994375610187298
2021-10-14,0.34984429499368463
2021-10-15,0.2857756892432731
2021-10-18,-0.31706923809737064
2021-10-19,-0.5362852198270246
2021-10-20,-0.03456536002762535
2021-10-21,-0.208176947144603
2021-10-22,0.1143075668008848
2021-10-25,0.08828243167744228
2021-10-26,0.06309616057341304
2021-10-27,0.08656243200537365
2021-10-28,-0.12721080563942327
2021-10-29,-0.40810291347903865
2021-11-01,-0.3297829515361324
2021-11-02,-0.6517737756746294
2021-11-03,-0.6777024178946068
2021-11-04,-1.595155534216086
2021-11-05,-1.4896463055074225
2021-11-08,-1.907895857480964
2021-11-09,-1.7410382892911387
2021-11-10,-0.5062730385647818
2021-11-11,-0.8811517743892037
2021-11-12,-1.2953734916386566
2021-11-15,-1.0502939345528413
2021-11-16,-1.5646418082317708
2021-11-17,-1.2518918745361827
2021-11-18,-1.5089561546271812
2021-11-19,-1.93152649972381
2021-11-22,-0.782436829200566
2021-11-23,-0.2630050853000851
2021-11-24,-0.7257901968073915
2021-11-26,-0.34564248535303477
2021-11-29,-1.2612405429725047
2021-11-30,-1.6223846734685603
2021-12-01,-0.8190838063641431
2021-12-02,-0.588725792819162
2021-12-03,0.36843598367137326
2021-12-06,0.49415522599731043
2021-12-07,-0.9535904696923254
2021-12-08,-1.2011148929605993
2021-12-09,-0.521593578853151
2021-12-10,-1.0845111907631881
2021-12-13,-0.41671650393744036
2021-12-14,0.46635692326146094
2021-12-15,-0.5256424397189693
2021-12-16,1.19625280085586
2021-12-17,0.795135104261704
2021-12-20,0.9610911065656081
2021-12-21,0.05576551377415307
2021-12-22,-0.15473558829135473
2021-12-23,-0.10830657904778059
2021-12-27,-0.7717970519056763
2021-12-28,-0.14303882477295923
2021-12-29,0.02029631197070091
2021-12-30,0.3834989100524025
2021-12-31,0.7483719358494992
2022-01-03,0.4772300837953012
2022-01-04,1.8085960546749045
2022-01-05,3.338122430905779
2022-01-06,3.306171054252533
2022-01-07,3.4487836193466443
2022-01-10,2.876993761116452
2022-01-11,2.2846356205517044
2022-01-12,2.0377367974427565
2022-01-13,2.8996981407989932
2022-01-14,2.1800189926107154
2022-01-18,2.5926621093214406
2022-01-19,2.615339402622567
2022-01-20,2.517229985309601
2022-01-21,2.529317985420441
2022-01-24,2.1433130461626386
2022-01-25,2.5788872135237435
2022-01-26,2.1232923434536644
2022-01-27,2.101492566434778
2022-01-28,1.1005027311461268
2022-01-31,0.4371798596931693
2022-02-01,0.46535920917823137
2022-02-02,0.5380822932952452
2022-02-03,0.9869240966280617
2022-02-04,0.7785843908433693
2022-02-07,0.8028076539755493
2022-02-08,0.49012444378923037
2022-02-09,-0.053199226723640324
2022-02-10,0.3434057387141313
2022-02-11,0.942761906929849
2022-02-14,0.7661280522735264
2022-02-15,0.054757188867760924
2022-02-16,0.13450872771633082
2022-02-17,0.8023896106134176
2022-02-18,1.0332591998373777
2022-02-22,0.9878861793254009
2022-02-23,1.3567563046369322
2022-02-24,0.2551241861057423
2022-02-25,0.3667459783121672
2022-02-28,0.22107549903075527
2022-03-01,0.4812395425585122
2022-03-02,0.14737526268402615
2022-03-03,0.66565345975172
2022-03-04,1.2206001913863687
2022-03-07,1.7736660515431273
2022-03-08,1.5665529584916211
2022-03-09,0.45803642241471454
2022-03-10,1.0805189747080683
2022-03-11,1.507791786540906
2022-03-14,2.139997540722508
2022-03-15,1.1934446740125895
2022-03-16,0.16624160356816706
2022-03-17,0.06551416155016712
2022-03-18,-0.734707318947418
2022-03-21,-0.6617087105539933
2022-03-22,-1.0448076371120627
2022-03-23,-0.8389340827711689
2022-03-24,-1.7128307462569548
2022-03-25,-1.360082881119505
2022-03-28,-1.7744195602243449
2022-03-29,-2.3932089179563385
2022-03-30,-1.756568794244597
2022-03-31,-1.6276490961489445
2022-04-01,-1.2857121098045792
2022-04-04,-1.9089383985325872
2022-04-05,-1.0926019929284814
2022-04-06,-0.012726652940484638
2022-04-07,-0.0078013822163407465
2022-04-08,0.6379999705556804
2022-04-11,1.0968071217384214
2022-04-12,0.9643069658088849
2022-04-13,0.4554197818152235
2022-04-14,1.2060626975302524
2022-04-18,1.0631967489662995
2022-04-19,0.6130409842821997
2022-04-20,0.7388506489884945
2022-04-21,1.113224426036717
2022-04-22,1.30401355371044
2022-04-25,0.5959885337224917
2022-04-26,1.3409126066500454
2022-04-27,0.7468113843781706
2022-04-28,-0.44644557115592626
2022-04-29,0.15863389463973498
2022-05-02,-0.5265379198485354
2022-05-03,-0.3709580157925574
2022-05-04,-0.9504881651549713
2022-05-05,0.33164238369146326
2022-05-06,0.6178933525247733
2022-05-09,1.487906813126783
2022-05-10,0.6466985005784515
2022-05-11,1.73508268448202
2022-05-12,1.8712869169364086
2022-05-13,0.7803547161653482
2022-05-16,1.1297972290984337
2022-05-17,0.4315329792520464
2022-05-18,1.0805453475800997
2022-05-19,1.0778961554047486
2022-05-20,0.8951592843116222
2022-05-23,0.4838159414862596
2022-05-24,1.0933954143895965
2022-05-25,0.6136903203123554
2022-05-26,0.04063032795779075
2022-05-27,-0.7416713306949506
2022-05-31,-0.5662700579278864
2022-06-01,-0.7129334235045698
2022-06-02,-1.3171731402973772
2022-06-03,-0.6648539569158076
2022-06-06,-0.5743422320673949
2022-06-07,-0.8678962936768317
2022-06-08,-0.7542516490587994
2022-06-09,-0.2583406593194974
2022-06-10,0.5450457872497553
2022-06-13,1.3203804399322558
2022-06-14,0.7908040694723847
2022-06-15,0.14567379949684203
2022-06-16,1.002173768835822
2022-06-17,0.3302339125751117
2022-06-21,-0.013215708954510958
2022-06-22,0.023620641486166504
2022-06-23,-0.5805528986055856
2022-06-24,-1.3523834204257412
2022-06-27,-1.1466208351027496
2022-06-28,-0.29289050243472553
2022-06-29,-0.4702326368053027
2022-06-30,-0.07673985136952176
2022-07-01,0.19579287806277057
2022-07-05,-0.8608500462828225
2022-07-06,-1.1815862072671492
2022-07-07,-1.8509478228165894
2022-07-08,-1.8569741390129821
2022-07-11,-1.3410661633724033
2022-07-12,-0.898891139642654
2022-07-13,-1.0200721221675866
2022-07-14,-1.5605061375890044
2022-07-15,-1.6845813653783137
2022-07-18,-1.4626680070123381
2022-07-19,-1.89430673006038
2022-07-20,-2.528441278741043
2022-07-21,-2.6281566445950983
2022-07-22,-2.0021085001641845
2022-07-25,-1.5145504448686655
2022-07-26,-0.9822557929728247
2022-07-27,-2.019360199620762
2022-07-28,-2.072819011326989
2022-07-29,-2.117031797771994
2022-08-01,-2.0150043373973108
2022-08-02,-1.8711021030455863
2022-08-03,-2.3696018449849863
2022-08-04,-2.327879823838542
2022-08-05,-2.126906149549331
2022-08-08,-1.7534691166108831
2022-08-09,-1.318372554250369
2022-08-10,-1.7353920893608106
2022-08-11,-1.3960181328279233
2022-08-12,-1.5760801166292666
2022-08-15,-1.5650635953619718
2022-08-16,-1.2731332566856581
2022-08-17,-1.1046955561551783
2022-08-18,-1.1396970210158757
2022-08-19,-0.73187934335378
2022-08-22,-0.2494749041179578
2022-08-23,-0.19628409338846978
2022-08-24,-0.1389517845413951
2022-08-25,-0.3930037065841351
2022-08-26,0.2633133994869746
2022-08-29,0.5861453558061324
2022-08-30,0.5980791002599735
2022-08-31,0.7294558287308427
2022-09-01,1.163239598003832
2022-09-02,1.2225051309000396
2022-09-06,1.3206674642324516
2022-09-07,1.225998434859023
2022-09-08,1.1840839777826135
2022-09-09,0.8119733759341052
2022-09-12,0.4999958235431497
2022-09-13,1.2812118386195661
2022-09-14,1.1931939677224552
2022-09-15,1.7005642846890447
2022-09-16,1.6727390074914696
2022-09-19,1.5104772755134435
2022-09-20,1.2784268601052873
2022-09-21,1.2589541654982206
2022-09-22,1.4548655626822247
2022-09-23,1.4080243734686968
2022-09-26,1.289260410841622
2022-09-27,1.0222580976920697
2022-09-28,1.1315427419984436
2022-09-29,1.4260517882461319
2022-09-30,1.5370051875812472
2022-10-03,1.1014089504606839
2022-10-04,0.6565409433447961
2022-10-05,0.43434909866903576
2022-10-06,0.3990896696749977
2022-10-07,1.1112716957255404
2022-10-10,1.477562704465759
2022-10-11,1.7480001691256273
2022-10-12,1.6427197234157116
2022-10-13,1.276003309530878
2022-10-14,1.5248793492539168
2022-10-17,1.0478709295157023
2022-10-18,0.9308827021384091
2022-10-19,0.848425583037288
2022-10-20,0.5259830651639692
2022-10-21,0.23330825763825813
2022-10-24,0.11951987726941288
2022-10-25,-0.241275920553629
2022-10-26,0.24464251643237886
2022-10-27,0.4172338992291443
2022-10-28,-0.4617383939358308
2022-10-31,-0.25905326105694804
2022-11-01,-0.12099731436094498
2022-11-02,0.5573704575022267
2022-11-03,1.4029279969765254
2022-11-04,1.2213549405757187
2022-11-07,0.8043960178092695
2022-11-08,0.4717222149008587
2022-11-09,0.9532151909678062
2022-11-10,-1.3611592362843268
2022-11-11,-2.182600367658004
2022-11-14,-2.029285855400263
2022-11-15,-2.408121444336171
2022-11-16,-1.6962322702465027
2022-11-17,-1.8064634155024575
2022-11-18,-1.6621117869731392
2022-11-21,-1.115291983313005
2022-11-22,-1.5040418629242425
2022-11-23,-1.787680293610204
2022-11-25,-1.370993001700751
2022-11-28,-0.8521613873432781
2022-11-29,-0.4025584814163313
2022-11-30,-1.6909733161866003
2022-12-01,-1.8009175745923809
2022-12-02,-1.4601045645427517
2022-12-05,-1.1657466497839948
2022-12-06,-0.6093144560655382
2022-12-07,-0.4525721614289685
2022-12-08,-1.0264688965164128
2022-12-09,-0.9850004184269489
2022-12-12,-1.4790124054065557
2022-12-13,-1.6683173359620438
2022-12-14,-1.4453932229589006
2022-12-15,-0.4784892317929068
2022-12-16,-0.3059146577208717
2022-12-19,0.08578362230640982
2022-12-20,0.0016194703902522427
2022-12-21,-0.21389016340935582
2022-12-22,0.4927590256607589
2022-12-23,0.6510178416044403
2022-12-27,0.9597132834956185
2022-12-28,1.1979038201194347
2022-12-29,0.43885260583412433
2022-12-30,0.3279546939844397
2023-01-03,0.5888716326120956
2023-01-04,0.6388318955673424
2023-01-05,1.204507858181725
2023-01-06,0.6410054846062779
2023-01-09,-0.0749194729933605
2023-01-10,-0.11738494458094767
2023-01-11,-0.5015530515817603
2023-01-12,-0.7566354791115868
2023-01-13,-0.7914538808882152
2023-01-17,-1.137524846044963
2023-01-18,-1.0822313713501084
2023-01-19,-0.6476636978700334
2023-01-20,-1.3765912607463933
2023-01-23,-2.059198409003181
2023-01-24,-1.8427004934975135
2023-01-25,-1.5982867724504661
2023-01-26,-1.850412734813811
2023-01-27,-1.839888277188228
2023-01-30,-1.2534444304381807
2023-01-31,-1.3478885532742586
2023-02-01,-2.0384063127813103
2023-02-02,-2.709849284494946
2023-02-03,-2.363374620827569
2023-02-06,-1.8022674952189697
2023-02-07,-2.26668522776
2023-02-08,-1.8926430168964197
2023-02-09,-1.8523758855788046
2023-02-10,-1.3748356305322464
2023-02-13,-1.5890306661883973
2023-02-14,-1.6901835917019408
2023-02-15,-1.7255200736337182
2023-02-16,-1.3029352040479822
2023-02-17,-0.8170646358827146
2023-02-21,-0.43160152370058774
2023-02-22,-0.4410950501579723
2023-02-23,-0.8256321204000222
2023-02-24,-0.4201503737583966
2023-02-27,-0.43633138746845634
2023-02-28,-0.4774364368465259
2023-03-01,-0.25065588754987245
2023-03-02,-0.43448444412670384
2023-03-03,-0.697443707644285
2023-03-06,-0.7369302046012471
2023-03-07,-0.6844499709883852
2023-03-08,-0.8688395187121158
2023-03-09,-0.7628354347897894
2023-03-10,-0.3741641403603384
2023-03-13,-0.578536522031372
2023-03-14,-0.8609587034262066
2023-03-15,-0.9543580837562581
2023-03-16,-1.3519938912785927
2023-03-17,-1.4849928856072472
2023-03-20,-1.178212369323406
2023-03-21,-1.0989321332963211
2023-03-22,-1.0535184265555417
2023-03-23,-1.4035115734151766
2023-03-24,-1.1585618898937728
2023-03-27,-0.7561192760666492
2023-03-28,-0.5467697529970585
2023-03-29,-0.8302971550173555
2023-03-30,-0.9830682118656678
2023-03-31,-1.108140566932128
2023-04-03,-0.8134483855841649
2023-04-04,-0.5888533012947068
2023-04-05,0.1432098766003923
2023-04-06,0.13600637421448455
2023-04-10,0.36593464256344727
2023-04-11,1.0110573694742468
2023-04-12,1.3329600875952894
2023-04-13,0.7774145966124455
2023-04-14,1.0266863091222815
2023-04-17,1.120804031784039
2023-04-18,1.01966624292019
2023-04-19,1.2336285404348946
2023-04-20,1.4739466309261793
2023-04-21,1.7496811227321183
2023-04-24,2.0987892621262128
2023-04-25,2.5823869949965412
2023-04-26,1.369982791382579
2023-04-27,1.1945968279427195
2023-04-28,0.9476541423113393
2023-05-01,0.8574222364640363
2023-05-02,1.0270540547085256
2023-05-03,1.122065166412622
2023-05-04,1.014415390116334
2023-05-05,0.23087647621085874
2023-05-08,0.24030912301964144
2023-05-09,0.5857227634000614
2023-05-10,0.0914609581671201
2023-05-11,0.3698811572180429
2023-05-12,0.48325506365470916
2023-05-15,0.10248177213748794
2023-05-16,-0.1793529852569226
2023-05-17,-0.42501179257984834
2023-05-18,-1.1620860663496353
2023-05-19,-0.957291370863035
2023-05-22,-0.9742240806646726
2023-05-23,-0.3565176849577615
2023-05-24,-0.23751979991784572
2023-05-25,-2.1069702141619406
2023-05-26,-2.799437154133964
2023-05-30,-2.7029452572343744
2023-05-31,-2.1228941222100595
2023-06-01,-1.9619304074486725
2023-06-02,-1.4708698150103579
2023-06-05,-1.0724864952837236
2023-06-06,-0.9142982983488753
2023-06-07,-0.08931708621843054
2023-06-08,-0.3009935183331817
2023-06-09,-0.34852485044935694
2023-06-12,-1.0007873886013443
2023-06-13,-0.9876885303483192
2023-06-14,-1.2606975651460854
2023-06-15,-1.2644934883710282
2023-06-16,-0.80765853592052
2023-06-20,-0.6039056715411667
2023-06-21,0.1087187902899909
2023-06-22,-0.11558975733803001
2023-06-23,0.26725572298175276
2023-06-26,0.5806799817115624
2023-06-27,0.0036461885701966935
2023-06-28,-0.06541589254402772
2023-06-29,0.07076525729742209
2023-06-30,-0.17678095063626578
2023-07-03,0.08012568234913972
2023-07-05,0.4294654830208005
2023-07-06,0.32217765122828534
2023-07-07,0.4714186290224701
