Date,GDX,GLD,IVV,KBE,QQQ,SPY,VDE,VGT,XLE,XLF
2021-05-03,33.290645599365234,167.80999755859375,390.1038818359375,46.788169860839844,325.8908386230469,389.5880126953125,58.448909759521484,45.33477783203125,20.93973731994629,33.28266525268555
2021-05-04,32.9454231262207,166.5800018310547,387.7342224121094,47.36921691894531,320.026123046875,387.1845397949219,58.54872512817383,44.41584777832031,20.952112197875977,33.54753875732422
2021-05-05,33.2253303527832,167.27000427246094,387.7898864746094,47.53400421142578,318.9501037597656,387.30560302734375,60.436866760253906,44.28300476074219,21.628787994384766,33.821537017822266
2021-05-06,34.298316955566406,170.05999755859375,390.9402160644531,47.56868362426758,321.35418701171875,390.3985290527344,60.6947135925293,44.55349349975586,21.740190505981445,34.323890686035156
2021-05-07,34.91412353515625,171.58999633789062,393.7745666503906,47.63806915283203,323.961669921875,393.2398376464844,62.00892639160156,44.98097229003906,22.12803840637207,34.50656509399414
2021-05-10,34.87680435180664,172.11000061035156,389.94586181640625,47.16975784301758,315.7803649902344,389.3458251953125,61.74274444580078,43.818115234375,22.136289596557617,34.479156494140625
2021-05-11,35.119388580322266,172.13999938964844,386.4702453613281,46.73613357543945,315.3440246582031,385.8709716796875,60.44517135620117,43.77947235107422,21.5669002532959,33.867218017578125
2021-05-12,34.391624450683594,170.42999267578125,378.2087097167969,45.55666732788086,307.1820983886719,377.67303466796875,60.63648223876953,42.49101638793945,21.67005157470703,33.520145416259766
2021-05-13,34.456939697265625,171.1300048828125,382.6972961425781,47.039669036865234,309.5569763183594,382.2097473144531,59.779762268066406,42.974029541015625,21.405981063842773,34.05902862548828
2021-05-14,35.305992126464844,172.69000244140625,388.6076965332031,47.8288688659668,316.3908996582031,388.078857421875,61.809303283691406,43.96904754638672,22.070274353027344,34.5979118347168
2021-05-17,37.02277755737305,174.6999969482422,387.67840576171875,48.07170104980469,314.47161865234375,387.09130859375,63.28985595703125,43.63818359375,22.5819091796875,34.66183090209961
2021-05-18,36.97612762451172,175.0399932861328,384.3421630859375,47.27383041381836,312.3487854003906,383.7562561035156,61.850868225097656,43.351993560791016,22.057899475097656,34.1777458190918
2021-05-19,36.425636291503906,175.16000366210938,383.3013000488281,47.0309944152832,312.70745849609375,382.7502136230469,60.34537124633789,43.5041389465332,21.509136199951172,33.967681884765625
2021-05-20,36.86416244506836,175.9600067138672,387.3531799316406,46.94426727294922,318.7562561035156,386.8677978515625,60.28714370727539,44.365108489990234,21.47612762451172,33.98594665527344
2021-05-21,36.658897399902344,176.0399932861328,387.1300354003906,47.473289489746094,316.9920654296875,386.5509948730469,60.436866760253906,44.15260314941406,21.521509170532227,34.323890686035156
2021-05-24,36.789520263671875,176.35000610351562,391.0238037109375,47.28250503540039,322.323486328125,390.4916076660156,60.95256042480469,44.920597076416016,21.736064910888672,34.4882926940918
2021-05-25,36.87350082397461,177.9499969482422,390.17816162109375,46.285160064697266,322.76947021484375,389.62530517578125,59.704891204833984,44.935089111328125,21.294578552246094,34.14122009277344
2021-05-26,36.81751251220703,177.63999938964844,390.893798828125,46.996307373046875,323.8938293457031,390.3985290527344,60.3370475769043,45.02323532104492,21.484375,34.24170684814453
2021-05-27,36.584251403808594,177.7100067138672,391.0981750488281,47.716129302978516,322.6822204589844,390.603515625,60.453495025634766,44.833648681640625,21.50088119506836,34.634429931640625
2021-05-28,36.78019332885742,178.3800048828125,391.8415832519531,47.681434631347656,323.7000427246094,391.3020935058594,60.52002716064453,44.954402923583984,21.542142868041992,34.698368072509766
2021-06-01,36.84550857543945,177.89999389648438,391.5350036621094,48.09770965576172,322.62396240234375,390.9575500488281,63.03201675415039,44.752742767333984,22.37148094177246,34.908447265625
2021-06-02,36.892154693603516,178.77000427246094,392.18548583984375,47.66408920288086,323.254150390625,391.572265625,64.25470733642578,45.00754165649414,22.7882080078125,34.96323776245117
2021-06-03,35.613895416259766,175.27000427246094,390.6893005371094,47.759490966796875,319.89044189453125,390.1189880371094,64.4460220336914,44.525733947753906,22.850099563598633,35.04543685913086
2021-06-04,36.089744567871094,177.16000366210938,394.24853515625,47.74214553833008,325.3188171386719,393.6869812011719,64.92013549804688,45.36738586425781,23.00276756286621,35.136783599853516
2021-06-07,36.0617561340332,177.8699951171875,393.9140625,47.85488510131836,326.2881774902344,393.30499267578125,64.68722534179688,45.430171966552734,22.903738021850586,34.908447265625
2021-06-08,35.548583984375,177.32000732421875,393.9326171875,47.89823913574219,326.4433288574219,393.38885498046875,65.26947784423828,45.509864807128906,23.101789474487305,34.81710433959961
2021-06-09,35.455284118652344,176.97999572753906,393.3006591796875,47.2304573059082,326.5207824707031,392.80194091796875,64.9284439086914,45.48572540283203,22.957380294799805,34.4882926940918
2021-06-10,36.34166717529297,177.74000549316406,395.2066345214844,46.293846130371094,329.9234313964844,394.6278381347656,64.82864379882812,45.89508056640625,22.92849349975586,34.086429595947266
2021-06-11,35.716529846191406,175.74000549316406,395.85906982421875,46.52798843383789,330.7860107421875,395.2799377441406,64.67890930175781,46.17643356323242,22.850099563598633,34.30561828613281
2021-06-14,35.483272552490234,174.7100067138672,396.8096618652344,45.84286117553711,333.9559020996094,396.1650085449219,64.3960952758789,46.68601989746094,22.75107765197754,33.94940948486328
2021-06-15,35.07273483276367,174.0500030517578,396.0361022949219,46.449947357177734,331.77484130859375,395.4383544921875,65.68537902832031,46.364810943603516,23.18431282043457,34.01335144042969
2021-06-16,34.307655334472656,171.11000061035156,393.8459167480469,46.883567810058594,330.5631103515625,393.2304992675781,65.4607925415039,46.17040252685547,23.06052589416504,33.97682189941406
2021-06-17,32.59087371826172,165.85000610351562,393.7247009277344,44.76747131347656,334.76043701171875,393.1000671386719,62.99872970581055,46.765716552734375,22.276578903198242,32.97211837768555
2021-06-18,31.84444236755371,164.92999267578125,388.4308776855469,43.301822662353516,332.1333923339844,387.79693603515625,61.23538589477539,46.39138412475586,21.616409301757812,32.17750549316406
2021-06-21,32.441585540771484,166.9499969482422,393.9111022949219,44.81121063232422,334.19769287109375,393.3486633300781,63.84384536743164,46.80436706542969,22.537582397460938,32.92851257324219
2021-06-22,32.23631286621094,166.25,395.7844543457031,44.74150085449219,337.31304931640625,395.4516296386719,64.31383514404297,47.25356674194336,22.687646865844727,32.9835319519043
2021-06-23,32.03105163574219,166.13999938964844,395.55145263671875,44.8460578918457,337.4779968261719,394.9749755859375,64.49846649169922,47.22096252441406,22.750167846679688,33.04771423339844
2021-06-24,32.1336784362793,166.0399932861328,397.8441162109375,45.48224639892578,339.564453125,397.3114929199219,65.08598327636719,47.544586181640625,22.946075439453125,33.46036148071289
2021-06-25,32.059043884277344,166.58999633789062,399.3073425292969,46.06614685058594,339.1471862792969,398.7227783203125,65.36293029785156,47.53369903564453,23.06694984436035,33.863826751708984
2021-06-28,31.704484939575195,166.5800018310547,400.15557861328125,44.985504150390625,343.27178955078125,399.52655029296875,63.19758987426758,48.040428161621094,22.287494659423828,33.616233825683594
2021-06-29,31.387250900268555,164.8300018310547,400.3327331542969,44.671775817871094,344.5139465332031,399.7416076660156,62.86189651489258,48.383872985839844,22.179122924804688,33.497032165527344
2021-06-30,31.704484939575195,165.6300048828125,400.68682861328125,44.724063873291016,343.9705505371094,400.07806396484375,63.69276428222656,48.22544860839844,22.454225540161133,33.64374923706055
2021-07-01,31.685827255249023,166.1999969482422,402.9515380859375,45.17723083496094,344.1064453125,402.2931823730469,64.84256744384766,48.241172790527344,22.846040725708008,33.90966796875
2021-07-02,32.115020751953125,167.2899932861328,406.01788330078125,44.715354919433594,348.0562438964844,405.3680725097656,64.63275909423828,48.82286834716797,22.796018600463867,33.87298583984375
2021-07-06,32.20832443237305,168.1199951171875,404.9832763671875,43.52143478393555,349.5605163574219,404.6296691894531,62.49259948730469,49.06475067138672,22.0540771484375,33.34114456176758
2021-07-07,32.24565124511719,168.75999450683594,406.6422424316406,43.3297119140625,350.29815673828125,406.0596008300781,61.3847541809082,49.253395080566406,21.69560432434082,33.386993408203125
2021-07-08,31.424577713012695,168.64999389648438,403.38031005859375,42.55409622192383,348.1824645996094,402.7510681152344,61.19171905517578,48.77328872680664,21.570560455322266,32.717613220214844
2021-07-09,32.0683708190918,169.2100067138672,407.66748046875,44.183753967285156,350.3563537597656,407.0504455566406,62.49259948730469,49.234046936035156,22.029062271118164,33.662086486816406
2021-07-12,31.620513916015625,169.0,409.17730712890625,44.42777633666992,351.7247314453125,408.5083312988281,62.42544937133789,49.22922134399414,21.9957218170166,33.99219512939453
2021-07-13,31.984399795532227,169.22000122070312,407.7420654296875,43.442996978759766,351.7247314453125,407.11578369140625,61.896705627441406,49.33564376831055,21.828989028930664,33.625396728515625
2021-07-14,32.413597106933594,171.0399932861328,408.2826232910156,43.286128997802734,352.3555908203125,407.7232666015625,59.924415588378906,49.54969787597656,21.178752899169922,33.469520568847656
2021-07-15,32.62819290161133,171.07000732421875,406.8846435546875,43.71316146850586,349.88079833984375,406.33074951171875,59.07674026489258,49.098602294921875,20.882802963256836,33.57955551147461
2021-07-16,31.648502349853516,169.41000366210938,403.8089294433594,42.6151123046875,347.0469665527344,403.14361572265625,57.40657424926758,48.649940490722656,20.29092025756836,33.121070861816406
2021-07-19,30.967390060424805,169.61000061035156,397.7789306640625,41.13359069824219,344.2033996582031,397.1899719238281,55.266414642333984,48.06097412109375,19.5739803314209,32.19492721557617
2021-07-20,31.070022583007812,169.38999938964844,403.54803466796875,42.29264831542969,348.201904296875,402.8819274902344,56.1644401550293,48.84222412109375,19.836578369140625,32.992706298828125
